unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Dirección de Relaciones con las Empresas y las Organizaciones de los/las Trabajadores/as,Jefatura de Asesores del Gobernador,Dirección Provincial de Relaciones con la Comunidad,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,_____,_,Masculino,,,
Dirección Provincial de Casas de la Provincia ,Jefatura de Asesores del Gobernador,Subsecretaría de Gestión Operativa,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,MACERA,Rodolfo Manuel,Masculino,Resolución 209/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/209/436047,01/01/2024
Dirección Provincial del Registro de las Personas,Jefatura de Asesores del Gobernador,Subsecretaría de Gestión Operativa,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,OJEDA,Silvina Inés,Femenino,Resolución 5/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/5/412557,01/01/2024
Dirección Provincial de Análisis Político Estratégico,Jefatura de Asesores del Gobernador,Subsecretaría de Análisis y Seguimiento Político Estratégico,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,MAZZUTTI,Lautaro Diego,Masculino,Resolución 53/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/53/419996,01/01/2024
Dirección Provincial de Seguimiento y Priorización de Asuntos Políticos,Jefatura de Asesores del Gobernador,Subsecretaría de Análisis y Seguimiento Político Estratégico,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,PERA,María Sara,Femenino,Resolución 627/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/627/482033,01/10/2024
Unidad de Enlace con el Consejo Federal de Inversiones,Jefatura de Asesores del Gobernador,Subsecretaría de Priorización y Seguimiento Económico y Productivo,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,MANFREDI,Constanza,Femenino,Resolución 27/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/27/415981,01/01/2024
Dirección Provincial de Seguimiento Económico Estratégico,Jefatura de Asesores del Gobernador,Subsecretaría de Priorización y Seguimiento Económico y Productivo,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,_____,_,Masculino,,,
Dirección Provincial de Priorización de Asuntos Económicos y Productivos,Jefatura de Asesores del Gobernador,Subsecretaría de Priorización y Seguimiento Económico y Productivo,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,DENAPOLE,Claudia Marcela,Femenino,Resolución 9/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/9/413176,01/01/2024
Dirección General de Administración,Jefatura de Asesores del Gobernador,"Subsecretaría Técnica, Administrativa y Legal",Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag/,"_,_","_,_",Femenino,,,
Dirección Provincial de Asuntos Legales,Jefatura de Asesores del Gobernador,"Subsecretaría Técnica, Administrativa y Legal",Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,_____,_,Masculino,,,
Dirección de Contenidos y Coordinación de Medios,Jefatura de Asesores del Gobernador,Dirección Provincial de Comunicación Institucional,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,LINETTINI ,Franca ,Femenino,Resolución 11/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/11/414066,01/01/2024
DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL CONURBANO NORTE,Jefatura de Asesores del Gobernador,SUBSECRETARÍA DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,JALIL,Miriam Elisabet,Femenino,Resolución 466/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/466/452154,01/03/2024
DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL CONURBANO SUR,Jefatura de Asesores del Gobernador,SUBSECRETARÍA DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,VILOTTA,María Cristina,Femenino,Resolución 4023/2022 del Ministerio de Jefatura de Gabinete de Ministros,https://normas.gba.gob.ar/documentos/BgZlWXC3.pdf,01/11/2022
DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL INTERIOR NORTE,Jefatura de Asesores del Gobernador,SUBSECRETARÍA DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,GARELLO,Julieta ,Femenino,Resolución 7/2026 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2026/7/561726,10/12/2025
DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL INTERIOR SUR,Jefatura de Asesores del Gobernador,SUBSECRETARÍA DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag, GODOY,Gabriel Fernando ,Masculino,Resolución 24/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/24/415754,01/01/2024
Dirección de Planificación y Programación,Jefatura de Asesores del Gobernador,Dirección Provincial de Casas de la Provincia ,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,,,,,,
Dirección de Casas de la Provincia,Jefatura de Asesores del Gobernador,Dirección Provincial de Casas de la Provincia ,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,BATAIN,Alejandro Juan,Masculino,Resolución 170/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/170/436014,01/03/2024
Dirección de Delegaciones del Registro de las Personas,Jefatura de Asesores del Gobernador,Dirección Provincial del Registro de las Personas,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,TAMAME,Gabriela Alejandra,Femenino,Resolución 316/2025 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2025/316/525498,26/06/2025
Dirección Técnica del Registro de las Personas,Jefatura de Asesores del Gobernador,Dirección Provincial del Registro de las Personas,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,CALVO,Marisa Analía,Femenino,Resolución 225/2020 del Ministerio de Gobierno,https://normas.gba.gob.ar/documentos/BeWJ2eTj.pdf,02/03/2020
Dirección de Enlace Administrativo,Jefatura de Asesores del Gobernador,Dirección Provincial del Registro de las Personas,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,DOMINGUEZ SILVAPOBAS,Jimena,Femenino,,,
Dirección de Formación y Relaciones con la Comunidad,Jefatura de Asesores del Gobernador,Dirección Provincial del Registro de las Personas,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,ASTORGA,Gonzalo,Masculino,Resolución 196/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/196/436196,01/03/2024
Dirección de Modernización y Auditoría Interna,Jefatura de Asesores del Gobernador,Dirección Provincial del Registro de las Personas,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,BERNASCONI,Santiago,Masculino,Resolución 208/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/208/436033,01/04/2024
Dirección de Documentación del Registro de las Personas,Jefatura de Asesores del Gobernador,Dirección Provincial del Registro de las Personas,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,PASTORIVE,Gustavo Alejandro,Masculino,Resolución 59/2020 del Ministerio de Gobierno,https://normas.gba.gob.ar/documentos/VJJeWaCm.pdf,01/02/2020
Dirección de Análisis Político,Jefatura de Asesores del Gobernador,Dirección Provincial de Análisis Político Estratégico,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,SOTES,Ramiro Eduardo ,Masculino,Resolución 19/2025 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2025/19/484333,01/01/2025
Dirección de Asuntos Políticos,Jefatura de Asesores del Gobernador,Dirección Provincial de Seguimiento y Priorización de Asuntos Políticos,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,KOHLI,Paola Lorena,Femenino,Resolución 127/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/127/423658,01/01/2024
Dirección de Seguimiento Económico,Jefatura de Asesores del Gobernador,Dirección Provincial de Seguimiento Económico Estratégico,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,,,,,,
Dirección de Asuntos Económicos y Productivos,Jefatura de Asesores del Gobernador,Dirección Provincial de Priorización de Asuntos Económicos y Productivos,Decreto 804/2021,https://normas.gba.gov.ar/documentos/084Om4UZ.html,21/09/2021,https://www.gba.gob.ar/jag/,POL,Carlos Miguel ,Masculino,Resolución 58/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/58/420014,02/01/2024
Dirección de Automotores y Servicios Auxiliares,Jefatura de Asesores del Gobernador,Dirección General de Administración,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,CROCE,Roberto Miguel,Masculino,Resolución 153/2023 del Ministerio de Gobierno,https://normas.gba.gob.ar/documentos/xb334MCp.pdf,01/02/2023
Dirección Delegada de la Dirección Provincial de Personal,Jefatura de Asesores del Gobernador,Dirección General de Administración,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag/,"_,_","_,_",Femenino,,,
Dirección de Compras y Contrataciones,Jefatura de Asesores del Gobernador,Dirección General de Administración,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag/,_____,_,Masculino,,,
Dirección de Contabilidad,Jefatura de Asesores del Gobernador,Dirección General de Administración,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag/,"_,_","_,_",Femenino,,,
Dirección de Informática ,Jefatura de Asesores del Gobernador,Dirección General de Administración,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag/,"_,_","_,_",Femenino,,,
Dirección de Servicios Técnicos y Administrativos,Jefatura de Asesores del Gobernador,Dirección Provincial de Asuntos Legales,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag/,"_,_","_,_",Femenino,,,
DIRECCIÓN DE ARTICULACIÓN INTERJURISDICCIONAL CONURBANO NORTE,Jefatura de Asesores del Gobernador,DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL CONURBANO NORTE,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,TOZORONI,María Gabriela,Femenino,Resolución 211/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/211/436071,01/01/2024
DIRECCIÓN DE FORTALECIMIENTO LOCAL CONURBANO NORTE,Jefatura de Asesores del Gobernador,DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL CONURBANO NORTE,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,CHIRIMAQUE,Gabriela Vilma Vanesa,Femenino,Resolución 288/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/288/436179,01/03/2024
DIRECCIÓN DE ARTICULACIÓN INTERJURISDICCIONAL CONURBANO SUR,Jefatura de Asesores del Gobernador,DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL CONURBANO SUR,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag, SPAGNA,Patricia Elizabeth,Femenino,Resolución 143/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/143/435697,01/02/2024
DIRECCIÓN DE FORTALECIMIENTO LOCAL CONURBANO SUR,Jefatura de Asesores del Gobernador,DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL CONURBANO SUR,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,CENTOMO,Gisela Fabiana,Femenino,Resolución 52/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/52/419942,01/01/2024
DIRECCIÓN DE ARTICULACIÓN INTERJURISDICCIONAL INTERIOR NORTE,Jefatura de Asesores del Gobernador,DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL INTERIOR NORTE,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,RECALDE,María Belen,Femenino,Resolución 171/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/171/436026,01/02/2024
DIRECCIÓN DE FORTALECIMIENTO LOCAL INTERIOR NORTE,Jefatura de Asesores del Gobernador,DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL INTERIOR NORTE,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,"_,_","_,_",Femenino,,,
DIRECCIÓN DE ARTICULACIÓN INTERJURISDICCIONAL INTERIOR SUR,Jefatura de Asesores del Gobernador,DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL INTERIOR SUR,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,GARCIA,Laura Inés,Femenino,Resolución 112/2025 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2025/112/536926,01/03/2025
DIRECCIÓN DE FORTALECIMIENTO LOCAL INTERIOR SUR,Jefatura de Asesores del Gobernador,DIRECCIÓN PROVINCIAL DE COORDINACIÓN DE LA GESTIÓN TERRITORIAL INTERIOR SUR,Decreto 4/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/4/408221,,https://www.gba.gob.ar/jag,GIOVANETONI,Natalín,Femenino,Resolución 88/2024 de la Jefatura de Asesores del Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2024/88/421128,01/01/2024
