unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Gerencia General de Tecnología e Innovación,Ministerio de Economía,Subdirección Ejecutiva de Administración y Tecnología,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,PASSERINI,Pablo Nicolás ,Masculino,Resolución 19/2024 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2024/19/413782,31/01/2024
Gerencia de Planificación y Control General,Ministerio de Economía,Subdirección Ejecutiva de Administración y Tecnología,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,CARBAJAL, ROCIO,Femenino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Recursos Humanos,Ministerio de Economía,Subdirección Ejecutiva de Administración y Tecnología,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,BONTEMPI,Esteban Leonardo,Masculino,Resolución 290/2025 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2025/290/525933,28/07/2025
Gerencia de Relaciones Institucionales,Ministerio de Economía,GERENCIA GENERAL DE COMUNICACIÓN Y RELACIONES INSTITUCIONALES,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,"_,_","_,_",Femenino,,,
Gerencia de Medios y Comunicación,Ministerio de Economía,GERENCIA GENERAL DE COMUNICACIÓN Y RELACIONES INSTITUCIONALES,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,MACIAS ,JULIAN ALBERTO,Masculino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Auditoría,Ministerio de Economía,GERENCIA GENERAL DE AUDITORÍA Y RESPONSABILIDAD PROFESIONAL,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,ROCHE,Rocío,Femenino,Resolución 212/2022 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2022/212/320285,11/10/2020
Gerencia de Responsabilidad Profesional,Ministerio de Economía,GERENCIA GENERAL DE AUDITORÍA Y RESPONSABILIDAD PROFESIONAL,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,NAVARRO,Andrea del Rosario,Femenino,Resolución 71/2021 de la Dirección Ejecutiva de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2021/71/229914,10/02/2021
Coordinación Técnico Institucional,Ministerio de Economía,Unidad de Asistencia Técnica Integral,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,_____,_,Masculino,,,
Gerencia de Impuestos y Contribuyentes,Ministerio de Economía,Gerencia General de Recaudación,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar,MASSOLO, Juan,Masculino,Resolución 856/2025 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2025/856/558083,31/12/2025
Gerencia de Sistemas de Recaudación,Ministerio de Economía,Gerencia General de Recaudación,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar,GONZALEZ,Juliana Aurora,Femenino,Resolución 178/2019 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2019/178/370244,01/04/2019
Gerencia de Cobranza Coactiva,Ministerio de Economía,Gerencia General de Cobranzas,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar,CALDERA,Milagros Soledad,Femenino,Resolución 298/2024 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2024/298/450805,01/08/2024
Gerencia de Gestiones de Cobro,Ministerio de Economía,Gerencia General de Cobranzas,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,GIUSTI ,SANDRA SILVINA,Femenino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Catastro Multifinalitario,Ministerio de Economía,Gerencia General de Catastro y Geodesia,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,NICORA,Julieta Elizabeth,Femenino,Resolución 47/2020 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2020/47/210713,20/01/2020
Gerencia de Servicios Catastrales,Ministerio de Economía,Gerencia General de Catastro y Geodesia,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,WENZEL,María Silvia,Femenino,Resolución 344/2024 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2024/344/456568,16/07/2024
Gerencia de Estudios Económicos,Ministerio de Economía,Gerencia General de Estudios Económicos y Estadísticas Tributarias,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,BERRIDI,Juan Martín ,Masculino,Resolución 180/2022 Agencia de Recaudación (ARBA),https://normas.gba.gob.ar/documentos/VrlkXzTG.pdf,12/09/2022
Gerencia de Estadísticas Tributarias,Ministerio de Economía,Gerencia General de Estudios Económicos y Estadísticas Tributarias,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,MARCHIONI ,SILVIA MARCELA,Femenino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Fiscalización Metropolitana,Ministerio de Economía,Gerencia General de Fiscalización Individualizada,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,ALARCON ,KARINA ANDREA,Femenino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Fiscalización Interior,Ministerio de Economía,Gerencia General de Fiscalización Individualizada,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,BUENO,CARLOS EMILIO TORIBIO,Masculino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Fiscalización Remota,Ministerio de Economía,Gerencia General de Fiscalización Masiva,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,KOPPEL ,GUSTAVO ADOLFO CEFERINO,Masculino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Fiscalización Presencial,Ministerio de Economía,Gerencia General de Fiscalización Masiva,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,SALVIOLI ,GERARDO MARTIN,Masculino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Servicios,Ministerio de Economía,Gerencia General de Coordinación de Atención y Servicios,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,GONZALEZ,Lautaro Alexis,Masculino,Resolución 60/2023 de la Agencia de Recaudación,https://normas.gba.gob.ar/documentos/BMDpROIa.pdf,07/03/2023
Gerencia de Coordinación Metropolitana,Ministerio de Economía,Gerencia General de Coordinación de Atención y Servicios,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,BOTTA, JORGE EMILIO,Masculino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Coordinación Interior,Ministerio de Economía,Gerencia General de Coordinación de Atención y Servicios,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,SEDAN,Águeda,Femenino,Resolución 37/2021 de la AGENCIA DE RECAUDACIÓN (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2021/37/225374,18/01/2021
Gerencia de Coordinación Jurídica Administrativa,Ministerio de Economía,Gerencia General de Coordinación Jurídica,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,FERNANDEZ , Verónica Leticia ,Femenino,Resolución 56/2020 de la Dirección Ejecutiva de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2020/56/210831,03/02/2021
Gerencia de Coordinación Jurídica Tributaria,Ministerio de Economía,Gerencia General de Coordinación Jurídica,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,COSENZO,Javier Matías,Masculino,Resolución 18/2021 de la Dirección Ejecutiva de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gov.ar/documentos/05prQ8Ij.pdf,02/01/2021
Gerencia de Normas e Información,Ministerio de Economía,Gerencia General de Técnica Tributaria y Catastral,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,RUSCONI,María Emilia,Femenino,Resolución 58/2023 de la Agencia de Recaudación,https://normas.gba.gob.ar/documentos/0Yany6sv.pdf,01/04/2023
Gerencia de Servicios Jurídicos Tributarios y Catastrales,Ministerio de Economía,Gerencia General de Técnica Tributaria y Catastral,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,SAID,Paula Evelina ,Femenino,Resolución 511/2019 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2019/511/209803,19/12/2019
Gerencia de Asuntos Jurídicos Tributarios y Catastrales,Ministerio de Economía,Gerencia General de Técnica Tributaria y Catastral,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,CAVALLARO, MARIA FLORENCIA,Femenino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Unidad de Proyectos especiales de cooperación,Ministerio de Economía,Gerencia General de Administración,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,WAELKENS, Verónica María,Femenino,Resolución 344/2026 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2026/344/609956,01/08/2026
Gerencia de Logística y Servicios Generales,Ministerio de Economía,Gerencia General de Administración,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,GIAMBARTOLOMEI,Alexis Damián,Masculino,Resolución 24/2020 de la Dirección Ejecutiva de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2020/24/210176,06/01/2020
Gerencia de Presupuesto y Contabilidad,Ministerio de Economía,Gerencia General de Administración,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,ASCANI,Gabriela Fabiana,Femenino,Resolución 143/2026 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2026/143/588544,04/05/2026
Gerencia de Tesorería,Ministerio de Economía,Gerencia General de Administración,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,ATTILI SILVINA VALERIA,SILVINA VALERIA,Femenino,Resolución 133/2017 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2017/133/188067,01/04/2017
Gerencia de Adquisiciones y Contrataciones,Ministerio de Economía,Gerencia General de Administración,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,COLLI,Luisina,Femenino,Resolución 114/2022 de la Agencia de Recaudación de la provincia de Buenos Aires,https://normas.gba.gob.ar/documentos/Be4eJ5Uj.pdf,15/07/2022
Gerencia de Gestión de Proyectos y Servicios,Ministerio de Economía,Gerencia General de Tecnología e Innovación,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,CORTES,Martina,Femenino,Resolución 297/2024 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2024/297/450788,01/08/2024
Gerencia de Infraestructura Tecnológica,Ministerio de Economía,Gerencia General de Tecnología e Innovación,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,DEL RIO,Nicolás,Masculino,Resolución 198/2024 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2024/198/437300,01/05/2024
Gerencia de Producción y Soporte,Ministerio de Economía,Gerencia General de Tecnología e Innovación,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,MARCON ,Sebastián,Masculino,Resolución 171/2020 de la Dirección Ejecutiva de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2020/171/215472,01/07/2020
Gerencia de Sistemas de Información,Ministerio de Economía,Gerencia General de Tecnología e Innovación,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,SANZO,Alfredo Héctor,Masculino,Resolución 151/2024 de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/ar-b/resolucion/2024/151/433122,02/05/2024
Consultor Técnico,Ministerio de Economía,Coordinación Técnico Institucional,Resolución 16/2017 de la Agencia de Recaudación,https://normas.gba.gob.ar/ar-b/resolucion/2017/16/188139,17/04/2017,https://www.arba.gov.ar/,AMATO,Matías Ignacio,Masculino,Resolución 219/2020 de la Dirección Ejecutiva de la Agencia de Recaudación de la Provincia de Buenos Aires (ARBA),https://normas.gba.gob.ar/documentos/BO8YLGsk.html,17/09/2020
