unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
SUBSECRETARÍA DE POLÍTICAS TRANSVERSALES DE GÉNERO,Ministerio de Mujeres y Diversidad ,Ministerio de Mujeres y Diversidad ,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,FERNANDEZ,Lidia Nelva,Femenino,DECRETO 88/2022,https://normas.gba.gob.ar/documentos/xAAwWKsR.pdf,06/01/2022
MESA PERMANENTE DE ARTICULACIÓN DE POLÍTICAS DE GÉNERO Y DIVERSIDAD SEXUAL ENTRE LOS PODERES DE GOBIERNO PBA,Ministerio de Mujeres y Diversidad ,Ministerio de Mujeres y Diversidad ,Decreto 45/2020,https://normas.gba.gob.ar/ar-b/decreto/2020/45/210360,29/01/2020,https://www.gba.gob.ar/mujeres,,,,,,
CONSEJO CONSULTIVO DE POLÍTICAS DE GÉNERO Y DIVERSIDAD SEXUAL,Ministerio de Mujeres y Diversidad ,Ministerio de Mujeres y Diversidad ,Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,,,,,,
Dirección Provincial de Coordinación de Gestión Institucional,Ministerio de Mujeres y Diversidad ,Ministerio de Mujeres y Diversidad ,Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,,,,,,
Dirección General de Administración ,Ministerio de Mujeres y Diversidad ,"Subsecretaría Técnica, Administrativa y Legal",Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,GIACOBONI,Brígida Ivana,Femenino,"Resolución 49/2020 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/VRGM3yHy.pdf,02/01/2020
Dirección de Prensa y Comunicación Institucional,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Comunicación,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,ALZUETA,Adriana Verónica,Femenino,"Resolución 743/2022 - Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/VWqP7kFY.pdf,29/09/2020
Dirección de Diseño,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Comunicación,Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,VIRGINIO,Yésica,Femenino,Resolución 100/2024 del Ministerio de las Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/100/419711,09/02/2024
 Dirección Provincial de Abordaje Integral de las Violencias por Razones de Género,Ministerio de Mujeres y Diversidad ,Subsecretaría de Políticas contra las Violencias por Razones de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,_____,_,Masculino,,,
"Dirección Provincial de Investigación, Planificación y Gestión de Políticas Públicas contra las Violencias por Razones de Género",Ministerio de Mujeres y Diversidad ,Subsecretaría de Políticas contra las Violencias por Razones de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,_____,_,Masculino,,,
Dirección de Estadística y Registro Único de Casos de Violencia de Género,Ministerio de Mujeres y Diversidad ,Subsecretaría de Políticas contra las Violencias por Razones de Género,Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,_____,_,Masculino,,,
Dirección Provincial de Situaciones de Alto Riesgo y Casos Críticos,Ministerio de Mujeres y Diversidad ,Subsecretaría de Políticas contra las Violencias por Razones de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,MONETTA,Valeria,Femenino,Resolución 62/2024 del Ministerio de las Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/62/415140,19/12/2023
DIRECCIÓN PROVINCIAL DE POLÍTICAS DE FORTALECIMIENTO PARA LA SALIDA DE LAS VIOLENCIAS POR RAZONES DE GÉNERO,Ministerio de Mujeres y Diversidad ,Subsecretaría de Políticas contra las Violencias por Razones de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,CORSIGLIA MURA,Lucía ,Femenino,,,01/05/2025
Dirección Provincial de Políticas para la Igualdad de Género,Ministerio de Mujeres y Diversidad ,Subsecretaría de Políticas de Género y Diversidad Sexual,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,PORRIS CATELLANI, Erica ,Femenino,"Resolución 105/2022 Ministerio de Mujeres, Políticas de Género y Diversidad Sexual",https://normas.gba.gob.ar/documentos/04X5ewHN.pdf,01/01/2022
Dirección Provincial de Abordaje Territorial de Políticas de Género y Diversidad Sexual,Ministerio de Mujeres y Diversidad ,Subsecretaría de Políticas de Género y Diversidad Sexual,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,REGA HEREDIA,María Eugenia,Femenino,Resolución 294/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/294/595082,01/03/2026
Dirección Provincial de Políticas de Diversidad Sexual,Ministerio de Mujeres y Diversidad ,Subsecretaría de Políticas de Género y Diversidad Sexual,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,ABRATTE,Nicolás Eduardo,Masculino,Resolución 420/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/420/605643,01/06/2026
"Dirección Provincial de la Escuela de Género, Gobierno y Comunidad",Ministerio de Mujeres y Diversidad ,SUBSECRETARÍA DE POLÍTICAS TRANSVERSALES DE GÉNERO,Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,VICENTE,Adriana Elsa,Femenino,Resolución 157/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/157/574326,01/02/2026
DIRECCIÓN PROVINCIAL DE REGIONES,Ministerio de Mujeres y Diversidad ,SUBSECRETARÍA DE POLÍTICAS TRANSVERSALES DE GÉNERO,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,ZABALLA,Silvia Andrea,Femenino,Resolución 23/2024 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/23/412769,01/01/2024
DIRECCIÓN PROVINCIAL DE POLÍTICAS TRANSVERSALES DE GÉNERO,Ministerio de Mujeres y Diversidad ,SUBSECRETARÍA DE POLÍTICAS TRANSVERSALES DE GÉNERO,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,NUCIFORA,Cintia Elisabet,Femenino,"Resolución 25/2022 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/0vQ7qztz.pdf,10/01/2022
Dirección de Planificación y Evaluación Institucional,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Coordinación de Gestión Institucional,Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,DRAGO,Natalia,Femenino,"Resolución 133/2022 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/0QMQmnSZ.pdf,05/01/2021
Dirección de Compras y Contrataciones,Ministerio de Mujeres y Diversidad ,Dirección General de Administración ,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,ALVAREZ,Daniela Susana,Femenino,"Resolución 49/2020 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/VRGM3yHy.pdf,12/12/2019
Dirección de Contabilidad,Ministerio de Mujeres y Diversidad ,Dirección General de Administración ,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,MATAS,Marianela,Femenino,Resolución 508/2024 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/508/454422,01/09/2024
Dirección de Servicios Técnico-Administrativos,Ministerio de Mujeres y Diversidad ,Dirección General de Administración ,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,MUSACCHIO,Clara Natalia,Femenino,Resolución 890/2024 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/890/471330,01/11/2024
Dirección Delegada de la Dirección Provincial de Personal,Ministerio de Mujeres y Diversidad ,Dirección General de Administración ,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres, SAGARDOY,Marianela,Femenino,Resolución 957/2025 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2025/957/555044,
Dirección de Informática,Ministerio de Mujeres y Diversidad ,Dirección General de Administración ,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,"_,_","_,_",Femenino,,,
DIRECCIÓN DE ATENCIÓN A VÍCTIMAS DE VIOLENCIAS POR RAZONES DE GÉNERO,Ministerio de Mujeres y Diversidad , Dirección Provincial de Abordaje Integral de las Violencias por Razones de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,LATRUBESSE,Martina,Femenino,Resolución 277/2024 del Ministerio de las Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/277/435883,01/04/2024
Dirección de Mesas Locales Intersectoriales,Ministerio de Mujeres y Diversidad , Dirección Provincial de Abordaje Integral de las Violencias por Razones de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,DIAZ CASTELLANO,Facundo David,Masculino,Resolución 263/2024 del Ministerio de las Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/263/434888,01/04/2024
Dirección de Políticas para el Fortalecimiento y Autonomía para la Salida de las Violencias,Ministerio de Mujeres y Diversidad , Dirección Provincial de Abordaje Integral de las Violencias por Razones de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,_____,_,Masculino,,,
DIRECCIÓN DE DISPOSITIVOS TERRITORIALES DE PROTECCIÓN INTEGRAL,Ministerio de Mujeres y Diversidad , Dirección Provincial de Abordaje Integral de las Violencias por Razones de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,RAMOS,María Emilia,Femenino,"Resolución 251/2023 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/resultados?q%5Bterms%5D%5Braw_type%5D=Resolution&q%5Bterms%5D%5Bnumber%5D=251&q%5Bterms%5D%5Byear%5D=2023&q%5Bsort%5D=by_publication_date_desc,01/04/2023
"Dirección de Políticas de Prevención, Articulación Interinstitucional y con Organizaciones Sociales",Ministerio de Mujeres y Diversidad ,"Dirección Provincial de Investigación, Planificación y Gestión de Políticas Públicas contra las Violencias por Razones de Género",Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,_____,_,Masculino,,,
Dirección de Intervenciones en Situaciones de Alto Riesgo,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Situaciones de Alto Riesgo y Casos Críticos,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,SUSINI ,María Marta,Femenino,Resolución 272/2024 del Ministerio de las Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/272/435854,01/04/2024
Dirección de Abordaje de Violencias Diferenciadas y Casos Críticos,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Situaciones de Alto Riesgo y Casos Críticos,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,SANCHEZ,Sonia Viviana,Femenino,"Resolución 176/2022 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/0PLXe7H7.pdf,06/01/2022
DIRECCIÓN DE ENLACE TERRITORIAL PARA SITUACIONES DE ALTO RIESGO Y CASOS CRÍTICOS,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Situaciones de Alto Riesgo y Casos Críticos,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,TIZZANO, Julieta,Femenino,Resolución 241/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/241/586998,05/03/2026
DIRECCIÓN DE GESTIÓN PARA LA SALIDA DE LAS VIOLENCIAS,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE POLÍTICAS DE FORTALECIMIENTO PARA LA SALIDA DE LAS VIOLENCIAS POR RAZONES DE GÉNERO,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres, URUSLEPO,Lidia Graciana,Femenino,Resolución 408/2025 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2025/408/515750,01/05/2025
DIRECCIÓN DEL PROGRAMA COMUNIDADES SIN VIOLENCIAS,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE POLÍTICAS DE FORTALECIMIENTO PARA LA SALIDA DE LAS VIOLENCIAS POR RAZONES DE GÉNERO,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,MARCHESCHI, María de los Ángeles,Femenino,Resolución 404/2024 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/404/445986,01/06/2024
Dirección de Programas Especiales para la Igualdad de Género,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Políticas para la Igualdad de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,ENRICO,Paola Marine Lujan,Femenino,Resolución 75/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/75/593819,01/02/2026
Dirección de Políticas de Trabajo para la Igualdad,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Políticas para la Igualdad de Género,Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,RIVERA, Mara Soledad ,Femenino,Resolución 181/2024 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/181/427630,01/02/2024
Dirección de Promoción de Masculinidades para la Igualdad de Género,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Políticas para la Igualdad de Género,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,PONTAQUARTO,Nicolás,Masculino,Resolución 431/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/431/606800,01/06/2026
Dirección de Sensibilización y Promoción de Derechos,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Abordaje Territorial de Políticas de Género y Diversidad Sexual,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,ABAIGAR,Alesia,Femenino,Resolución 40/2024 del Ministerio de las Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/40/414368,10/01/2023
"Dirección de Promoción y Protección de Derechos en Trabajo, Salud y Educación",Ministerio de Mujeres y Diversidad ,Dirección Provincial de Políticas de Diversidad Sexual,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,RAMIREZ,Yamila Candelaria,Femenino,Resolución 148/2024 del Ministerio de las Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/148/425257,01/03/2024
Dirección de Programas Especiales para la Diversidad Sexual,Ministerio de Mujeres y Diversidad ,Dirección Provincial de Políticas de Diversidad Sexual,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,SCHWINDT,Fátima,Femenino,Resolución 420/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/420/605643,01/06/2026
Dirección de Políticas Culturales para la Igualdad,Ministerio de Mujeres y Diversidad ,"Dirección Provincial de la Escuela de Género, Gobierno y Comunidad",Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,ZUBIETA,Florencia,Femenino,Resolución 189/2025 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2025/189/500384,01/02/2025
Dirección de Investigaciones,Ministerio de Mujeres y Diversidad ,"Dirección Provincial de la Escuela de Género, Gobierno y Comunidad",Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,"_,_","_,_",Femenino,,,
Dirección de Formación en Género y Diversidad para la Administración Pública,Ministerio de Mujeres y Diversidad ,"Dirección Provincial de la Escuela de Género, Gobierno y Comunidad",Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,COSTANZO,Paula Natalia,Femenino,"Resolución 261/2023 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/ar-b/resolucion/2023/261/363636,03/04/2023
Dirección de Formación Comunitaria en Género y Diversidad,Ministerio de Mujeres y Diversidad ,"Dirección Provincial de la Escuela de Género, Gobierno y Comunidad",Decreto 652/2026,https://normas.gba.gob.ar/ar-b/decreto/2026/652/598697,,https://www.gba.gob.ar/mujeres,SANTANDREA,Cora Evangelina,Femenino,Resolución 409/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/409/605636,05/06/2026
DIRECCIÓN REGIONAL CAPITAL,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,COLABIANCHI,Pierina,Femenino,Resolución 25/2024 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/25/412772,01/01/2024
DIRECCIÓN REGIONAL I,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,PORTELA,Emilse,Femenino,"Resolución 96/2022 Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/B7LmXWSK.pdf,10/01/2022
DIRECCIÓN REGIONAL II,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,GIGLIO,Bibiana María,Femenino,Resolución 73/2024 del Ministerio de las Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2024/73/415966,01/01/2024
DIRECCIÓN REGIONAL III,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,PERETTO,María Belén,Femenino,"Resolución 263/2022 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/05XKpnUj.pdf,01/04/2022
DIRECCIÓN REGIONAL IV,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,PERONJA CORRAL,Luciana Belén,Femenino,Resolución 213/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/213/582179,01/03/2026
DIRECCIÓN REGIONAL V,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,ZAMORA,Natalí,Femenino,Resolución 152/2026 del Ministerio de Mujeres y Diversidad,https://normas.gba.gob.ar/ar-b/resolucion/2026/152/573992,01/01/2026
DIRECCIÓN REGIONAL VI,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,_____,_,Masculino,,,
DIRECCIÓN REGIONAL VII,Ministerio de Mujeres y Diversidad ,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 5/2022,https://normas.gba.gov.ar/documentos/VJ9YEYSm.pdf,10/01/2022,https://www.gba.gob.ar/mujeres,CAZOLA,Hosanna Ester,Femenino,"Resolución 56/2022 del Ministerio de las Mujeres, Políticas de Géneros y Diversidad Sexual",https://normas.gba.gob.ar/documentos/0XRO3Pfd.pdf,10/01/2022
