unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
DIRECCIÓN PROVINCIAL DE EDUCACIÓN Y PARTICIPACIÓN AMBIENTAL,Ministerio de Ambiente,SUBSECRETARÍA DE POLÍTICA AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,CARDENAS,María Clara,Femenino,Resolución 46/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/B1ekpySz.pdf,03/01/2022
DIRECCIÓN PROVINCIAL DE TRANSICIÓN ECOLÓGICA,Ministerio de Ambiente,SUBSECRETARÍA DE POLÍTICA AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,HOUGASSIAN,Hernán Eduardo,Masculino,Resolución 40/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2022/40/281919,14/02/2022
DIRECCIÓN PROVINCIAL DE CONTROL Y FISCALIZACIÓN,Ministerio de Ambiente,SUBSECRETARÍA DE CONTROL Y FISCALIZACIÓN AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,BEREZAN,Eva Lucía,Femenino,Resolución 183/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/0QMJy9HZ.pdf,01/05/2022
DIRECCIÓN PROVINCIAL DE RESIDUOS ESPECIALES Y PATOGÉNICOS,Ministerio de Ambiente,SUBSECRETARÍA DE CONTROL Y FISCALIZACIÓN AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,BALOIRA,Emiliano Pedro Manuel,Masculino,Resolución 39/2026 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2026/39/571454,01/01/2026
DIRECCIÓN PROVINCIAL DE EVALUACIÓN DE IMPACTO AMBIENTAL,Ministerio de Ambiente,SUBSECRETARÍA DE CONTROL Y FISCALIZACIÓN AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,MORRONE,Manuel,Masculino,Resolución 42/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/xkd8e2HR.pdf,03/01/2022
Dirección Provincial de Desarrollo Sostenible y Cambio Climático,Ministerio de Jefatura de Gabinete de Ministros,Subsecretaría de Planificación Ambiental y Desarrollo Sostenible,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección Provincial de Recursos Naturales y Ordenamiento Ambiental Territorial,Ministerio de Jefatura de Gabinete de Ministros,Subsecretaría de Planificación Ambiental y Desarrollo Sostenible,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,SANTAMARIA,Eduardo Exequiel,Masculino,Decreto 349/2021,https://normas.gba.gov.ar/documentos/04QMRoFN.pdf,19/04/2021
Dirección Provincial de Controladores Ambientales,Ministerio de Jefatura de Gabinete de Ministros,Subsecretaría de Fiscalización y Evaluación Ambiental,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección Provincial de Evaluación de Impacto Ambiental,Ministerio de Jefatura de Gabinete de Ministros,Subsecretaría de Fiscalización y Evaluación Ambiental,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección Provincial de Residuos,Ministerio de Jefatura de Gabinete de Ministros,Subsecretaría de Fiscalización y Evaluación Ambiental,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Asistencia Jurídica y Faltas Ambientales,Ministerio de Jefatura de Gabinete de Ministros,"Dirección Provincial de Gestión Jurídica, Faltas y Contenciosos",Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Asuntos Contenciosos,Ministerio de Jefatura de Gabinete de Ministros,"Dirección Provincial de Gestión Jurídica, Faltas y Contenciosos",Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Contabilidad (OPDS),Ministerio de Jefatura de Gabinete de Ministros,Dirección General de Administración,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Tecnologías de la Información,Ministerio de Jefatura de Gabinete de Ministros,Dirección General de Administración,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,_____,_,Masculino,,,
Dirección Delegada de la Dirección Provincial de Personal (OPDS),Ministerio de Jefatura de Gabinete de Ministros,Dirección General de Administración,Decreto 1147/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/1147/270243,21/12/2021,http://www.opds.gba.gov.ar/,,,,,,
DIRECCIÓN DE COMPRAS Y CONTRATACIONES,Ministerio de Ambiente,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (MA),Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,CALCAGNI ,Romina Micaela,Femenino,Resolución 212/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/BLqWeGsM.pdf,09/05/2022
DIRECCIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN,Ministerio de Ambiente,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (MA),Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,SPAZZARINI,Cristian Javier,Masculino,Resolución 106/2024 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2024/106/443288,01/03/2024
DIRECCIÓN DE CONTABILIDAD Y CONTROL PRESUPUESTARIO,Ministerio de Ambiente,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (MA),Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,"_,_","_,_",Femenino,,,
Dirección Delegada de la Dirección Provincial de Personal,Ministerio de Ambiente,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (MA),Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,DI JORGI,María Regina,Femenino,Decreto 907/2018,https://normas.gba.gob.ar/ar-b/decreto/2018/907/18240,01/06/2018
DIRECCIÓN DE SERVICIOS AUXILIARES,Ministerio de Ambiente,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (MA),Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,GALEANO,Leandro José ,Masculino,Resolución 34/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2022/34/280955,07/02/2022
DIRECCIÓN DE COORDINACIÓN DE ASESORÍA LEGAL,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ASUNTOS JURÍDICOS,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,FRAGA,Graciela Beatriz,Femenino,Resolución 43/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/VNrXGRS6.pdf,01/02/2022
DIRECCIÓN DE SERVICIOS TÉCNICOS ADMINISTRATIVOS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ASUNTOS JURÍDICOS,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,SOSA,María Laura,Femenino,Resolución 104/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/B3JnGJF7.pdf,01/04/2022
DIRECCIÓN DE ASUNTOS CONTENCIOSOS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ASUNTOS JURÍDICOS,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,BALONGA, Pedro Eduardo,Masculino,Resolución 232/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/Bj6X49Hw.pdf,01/06/2022
DIRECCIÓN DE FALTAS AMBIENTALES,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ASUNTOS JURÍDICOS,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,GIANNATTASIO,Alejandra Celia,Femenino,Resolución 100/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/VJ976YFm.pdf,03/01/2022
DIRECCIÓN DE INVESTIGACIÓN E INNOVACIÓN,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN E INVESTIGACIÓN,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,CHUFFARDI ,Romina Florencia,Femenino,Resolución 150/2024 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2024/150/443294,01/04/2024
DIRECCIÓN DE PLANIFICACIÓN,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN E INVESTIGACIÓN,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,MANCINI,María Julia,Femenino,Resolución 63/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/xbMOLOIp.pdf,01/02/2022
DIRECCIÓN DE GESTIÓN DE RESIDUOS SÓLIDOS URBANOS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE RESIDUOS SÓLIDOS URBANOS,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,VILARINO,Ramiro Martín,Masculino,Resolución 55/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/04XgwYtN.pdf,01/03/2022
DIRECCIÓN DE RESIDUOS DE APARATOS ELÉCTRICOS Y ELECTRÓNICOS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE RESIDUOS SÓLIDOS URBANOS,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,CHUDNOVSKY,Santiago,Masculino,Resolución 103/2026 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2026/103/592177,01/05/2026
DIRECCIÓN DE FORTALECIMIENTO DE LA ECONOMÍA CIRCULAR,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ECONOMÍA CIRCULAR,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,_____,_,Masculino,,,
DIRECCIÓN DE PROMOCIÓN AMBIENTAL,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ECONOMÍA CIRCULAR,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,_____,_,Masculino,,,
DIRECCIÓN DE BOSQUES,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ORDENAMIENTO AMBIENTAL DEL TERRITORIO Y BIENES COMUNES,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,PINCIROLI,Laura,Femenino,Resolución 117/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/0nJgKGur.pdf,01/04/2022
DIRECCIÓN DE ÁREAS PROTEGIDAS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ORDENAMIENTO AMBIENTAL DEL TERRITORIO Y BIENES COMUNES,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,PEDELACQ,María Carolina,Femenino,Resolución 120/2024 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2024/120/443292,01/03/2024
DIRECCIÓN DE BIODIVERSIDAD,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ORDENAMIENTO AMBIENTAL DEL TERRITORIO Y BIENES COMUNES,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,MANCHIOLA,Juan Pablo,Masculino,Resolución 77/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/VWqQYlsY.pdf,03/01/2022
DIRECCIÓN DE ORDENAMIENTO AMBIENTAL DEL TERRITORIO,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE ORDENAMIENTO AMBIENTAL DEL TERRITORIO Y BIENES COMUNES,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,CANCIANI, Marcos Hernán,Masculino,Resolución 115/2026 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2026/115/607952,01/03/2026
DIRECCIÓN DE EDUCACIÓN AMBIENTAL,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE EDUCACIÓN Y PARTICIPACIÓN AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,LOPEZ GRACIANO,María Guadalupe,Femenino,Resolución 47/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/BOZNREIy.pdf,01/02/2022
DIRECCIÓN DE GOBERNANZA AMBIENTAL Y PARTICIPACIÓN PÚBLICA,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE EDUCACIÓN Y PARTICIPACIÓN AMBIENTAL,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,PECORA,Giuliana Paula,Femenino,Resolución 91/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/VJ979acm.pdf,01/04/2022
DIRECCIÓN DE TRANSICIÓN ECOLÓGICA,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE TRANSICIÓN ECOLÓGICA,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,PESSAH,Sebastián,Masculino,Resolución 57/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/Bj6vkNfw.pdf,01/02/2022
DIRECCIÓN DE ADAPTACIÓN Y MITIGACIÓN AL CAMBIO CLIMÁTICO,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE TRANSICIÓN ECOLÓGICA,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,FERA,Juliana,Femenino,Resolución 471/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/xDqO3rsK.pdf,12/06/2026
DIRECCIÓN DE COMUNIDADES SUSTENTABLES,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE TRANSICIÓN ECOLÓGICA,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,MAGAZZINI,Sergio Daniel,Masculino,Resolución 72/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/Vrl6wbTG.pdf,01/02/2022
DIRECCIÓN DE FISCALIZACIÓN DE INDUSTRIAS,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE CONTROL Y FISCALIZACIÓN,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,"_,_","_,_",Femenino,,,
DIRECCIÓN DE FISCALIZACIÓN ESPECIAL,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE CONTROL Y FISCALIZACIÓN,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,QUATTROCHI , Luciano,Masculino,Resolución 314/2022 Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/BE292ZTn.pdf,01/09/2022
DIRECCIÓN DE LABORATORIO DE ANÁLISIS INDUSTRIALES Y AMBIENTALES,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE CONTROL Y FISCALIZACIÓN,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,AMBROSOLIO,Silvina Mariel,Femenino,Resolución 65/2022 del Ministerio de Ambiente,https://normas.gba.gob.ar/documentos/BdNOXqhO.pdf,01/03/2022
DIRECCIÓN DE RESIDUOS ESPECIALES,Ministerio de Ambiente,DIRECCIÓN PROVINCIAL DE RESIDUOS ESPECIALES Y PATOGÉNICOS,Decreto 89/2022,https://normas.gba.gob.ar/documentos/0nJzAeur.pdf,03/02/2022,https://www.ambiente.gba.gob.ar/,RIMOLI MARINICH,Candela Soledad,Femenino,Resolución 114/2026 del Ministerio de Ambiente,https://normas.gba.gob.ar/ar-b/resolucion/2026/114/607945,01/06/2026
