unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
DIRECCIÓN DE ASESORAMIENTO MÉDICO,Coordinación General Unidad Gobernador,DIRECCIÓN PROVINCIAL DE ATENCIÓN MÉDICA DEL GOBERNADOR,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",_____,_,Masculino,,,
DIRECCIÓN DE ASESORAMIENTO MÉDICO,Coordinación General Unidad Gobernador,DIRECCIÓN PROVINCIAL DE ATENCIÓN MÉDICA DEL GOBERNADOR,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",CERRI,Gustavo Ricardo,Masculino,Resolución 32/2025 del Coordinación General Unidad Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2025/32/530213,01/07/2025
Dirección de Contrataciones,Coordinación General Unidad Gobernador,Dirección General de Administración,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",MENDEZ,Cristina Alejandra,Femenino,Resolución 8/2020 de la Coordinación General Unidad Gobernador,https://normas.gba.gob.ar/documentos/VNappRh6.pdf,01/02/2020
Dirección de Contabilidad,Coordinación General Unidad Gobernador,Dirección General de Administración,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",SMITSAART,Eric María,Masculino,Resolución 23/2021 del Responsable de la Coordinación General del Unidad Gobernador,https://normas.gba.gov.ar/documentos/xk2v3JfR.pdf,01/07/2021
Dirección de Servicios Técnico-Administrativos,Coordinación General Unidad Gobernador,Dirección General de Administración,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",RUSSO,Pablo Nahuel,Masculino,Resolución 19/2025 del Coordinación General Unidad Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2025/19/512163,01/04/2025
Dirección Delegada de la Dirección Provincial de Personal,Coordinación General Unidad Gobernador,Dirección General de Administración,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",RIZZO,Carlos Adrián,Masculino,Resolución 28/2026 del Coordinación General Unidad Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2026/28/581342,16/03/2026
Dirección de Informática,Coordinación General Unidad Gobernador,Dirección General de Administración,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",NICORA,Diego Omar,Masculino,Resolución 5/2020 de la Coordinación General Unidad Gobernador,https://normas.gba.gob.ar/documentos/BjbJJnfw.pdf,01/02/2020
Dirección de Automotores Oficiales y Unidad de Logística,Coordinación General Unidad Gobernador,Dirección General de Administración,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",ZAPATA,Gastón Ariel,Masculino,Resolución 23/2021 del Responsable de la Coordinación General del Unidad Gobernador,https://normas.gba.gov.ar/documentos/xk2v3JfR.pdf,01/07/2021
DIRECCIÓN DE ANÁLISIS Y EVALUACIÓN,Coordinación General Unidad Gobernador,DIRECCIÓN PROVINCIAL DE GESTIÓN DE PETICIONES,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",_____,_,Masculino,,,
DIRECCIÓN DE GESTIÓN INSTITUCIONAL DE PETICIONES,Coordinación General Unidad Gobernador,DIRECCIÓN PROVINCIAL DE GESTIÓN DE PETICIONES,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",ABELENDA,Magalí,Femenino,Resolución 17/2026 del Coordinación General Unidad Gobernador,https://normas.gba.gob.ar/ar-b/resolucion/2026/17/570623,01/01/2026
DIRECCIÓN TÉCNICA Y SOCIAL,Coordinación General Unidad Gobernador,DIRECCIÓN PROVINCIAL DE GESTIÓN DE PETICIONES,Decreto 431/2022,https://normas.gba.gob.ar/documentos/xAA391FR.pdf,19/05/2022,"",ROMERO,José Luis,Masculino,Resolución 26/2022 del Coordinación General Unidad Gobernador,https://normas.gba.gob.ar/documentos/BE2g87Un.pdf,01/04/2022
