unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
DIRECCIÓN DE CONTROL DE LA EJECUCIÓN PENAL Y MEDIDAS JUDICIALES,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN PROVINCIAL DE EJECUCIÓN PENAL EN LIBERTAD,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,REINARES,Paula,Femenino,Resolución 232/2026 del Patronato de Liberados Bonaerense,https://normas.gba.gob.ar/admin/rules/611973,08/06/2026
DEPARTAMENTO APOYO Y SUPERVISIÓN,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DIRECCIÓN REGIÓN (I A X),Ministerio de Justicia y Derechos Humanos,DIRECCIÓN PROVINCIAL DE REGIONES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,_____,_,Masculino,,,
DIRECCIÓN DE SERVICIOS TÉCNICO ADMINISTRATIVO CONTABLE,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,CORTES PARODI,María Inés,Femenino,Decreto 396/2022,https://normas.gba.gob.ar/documentos/Vrl83bCG.pdf,01/02/2022
DIRECCIÓN DE SERVICIOS AUXILIARES,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO TESORERÍA,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO CONTRALOR CONTABLE,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO FONDO PATRONATO DE LIBERADOS,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
SUBDIRECCIÓN DE COORDINACIÓN,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE COORDINACIÓN Y COMUNICACIÓN INSTITUCIONAL,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,JULIANO,Néstor Gustavo,Masculino,Decreto 330/2020,https://normas.gba.gob.ar/documentos/0P36ort7.pdf,01/01/2020
DEPARTAMENTO DE COORDINACIÓN Y COMUNICACIÓN,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE COORDINACIÓN Y COMUNICACIÓN INSTITUCIONAL,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO CENTROS INTEGRALES PARA LA INCLUSIÓN SOCIAL,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE COORDINACIÓN Y COMUNICACIÓN INSTITUCIONAL,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO EVALUACIÓN DE LA GESTIÓN,Ministerio de Justicia y Derechos Humanos,"DIRECCIÓN DE EVALUACIÓN, INVESTIGACIÓN Y CAPACITACIÓN",Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
SUBDIRECCIÓN DE ASISTENCIA Y TRATAMIENTO,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE PROGRAMAS Y TRATAMIENTO EN EL MEDIO LIBRE GRAN BUENOS AIRES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
SUBDIRECCIÓN DE COORDINACIÓN DE SISTEMAS Y SOPORTE TÉCNICO,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE SISTEMAS INFORMÁTICOS,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
SUBDIRECCIÓN DE CONTROL DE LA CONDENA Y MEDIDAS JUDICIALES,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE CONTROL DE LA EJECUCIÓN PENAL Y MEDIDAS JUDICIALES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO PRE LIBERTAD,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE CONTROL DE LA EJECUCIÓN PENAL Y MEDIDAS JUDICIALES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO DIGITALIZACIONES Y ARCHIVO,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE CONTROL DE LA EJECUCIÓN PENAL Y MEDIDAS JUDICIALES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
Dirección de Región I,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
Dirección de Región II,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,ILLARREGUI,Adriana,Femenino,Decreto 1802/2022,https://normas.gba.gob.ar/documentos/VNrWewS6.pdf,07/08/2022
Dirección de Región III,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,CURIMA,Horacio Germán Clemente,Masculino,Decreto 1261/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1261/316127,13/07/2022
Dirección de Región IV,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,PIERMARINI,Melina Sol,Femenino,Resolución 119/2025 del Patronato de Liberados Bonaerense,https://normas.gba.gob.ar/ar-b/resolucion/2025/119/512166,17/02/2025
Dirección de Región V,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,SALIMBENI,Camila,Femenino,Resolución 280/2026 del Patronato de Liberados Bonaerense,https://normas.gba.gob.ar/ar-b/resolucion/2026/280/619483,01/08/2026
Dirección de Región VI,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,BURONE,Celeste De Los Ángeles,Femenino,Decreto 330/2020,https://normas.gba.gob.ar/documentos/0P36ort7.pdf,09/03/2020
Dirección de Región VII,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Región VIII,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
Dirección de Región IX,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,LOPEZ,Gustavo Alejandro,Masculino,Decreto 330/2020,https://normas.gba.gob.ar/documentos/0P36ort7.pdf,14/03/2020
Dirección de Región X,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN REGIÓN (I A X),Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,MOLINA,Javier Ezequiel,Masculino,Decreto 212/2023,https://normas.gba.gob.ar/documentos/02X7Pksr.pdf,02/12/2022
DEPARTAMENTO LIQUIDACIÓN DE HABERES,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
"DEPARTAMENTO REGISTRO, ASISTENCIA Y PLANTELES BÁSICOS",Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO SALUD Y SEGURIDAD EN EL TRABAJO,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO CONTABLE Y PRESUPUESTO,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE SERVICIOS TÉCNICO ADMINISTRATIVO CONTABLE,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO COMPRAS Y CONTRATACIONES,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE SERVICIOS TÉCNICO ADMINISTRATIVO CONTABLE,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
SUBDIRECCIÓN TÉCNICO – ADMINISTRATIVA,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE SERVICIOS TÉCNICO ADMINISTRATIVO CONTABLE,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO INFRAESTRUCTURA Y PATRIMONIO,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE SERVICIOS AUXILIARES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO AUTOMOTORES,Ministerio de Justicia y Derechos Humanos,DIRECCIÓN DE SERVICIOS AUXILIARES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO PROGRAMAS,Ministerio de Justicia y Derechos Humanos,SUBDIRECCIÓN DE ASISTENCIA Y TRATAMIENTO,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO SOPORTE TÉCNICO Y ADMINISTRACIÓN DE REDES,Ministerio de Justicia y Derechos Humanos,SUBDIRECCIÓN DE COORDINACIÓN DE SISTEMAS Y SOPORTE TÉCNICO,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO GESTIÓN Y CONTROL DE CALIDAD EN SISTEMAS INFORMÁTICOS,Ministerio de Justicia y Derechos Humanos,SUBDIRECCIÓN DE COORDINACIÓN DE SISTEMAS Y SOPORTE TÉCNICO,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
DEPARTAMENTO REGISTRO Y SEGUIMIENTO DE LA EJECUCIÓN PENAL,Ministerio de Justicia y Derechos Humanos,SUBDIRECCIÓN DE CONTROL DE LA CONDENA Y MEDIDAS JUDICIALES,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,,,,,,
