unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Dirección de Políticas de Redes y Continuidad de Cuidados de Salud,Ministerio de Salud,"Dirección Provincial de Redes, Regiones Sanitarias y Salud Comunitaria",Decreto 181/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/181/418636,,https://www.gba.gob.ar/saludprovincia,GIMENEZ,Nelson Sebastián,Masculino,Resolución 768/2021 del Ministerio de Salud,https://normas.gba.gov.ar/documentos/V9OJensW.pdf,01/01/2021
Dirección de Organización Comunitaria en Salud,Ministerio de Salud,"Dirección Provincial de Redes, Regiones Sanitarias y Salud Comunitaria",Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,MARTELLOTTI,Elizabeth,Femenino,Resolución 1448/2023 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2023/1448/348335,01/01/2023
Dirección de Oficinas de Acceso y Promoción del Derecho a la Salud,Ministerio de Salud,"Dirección Provincial de Redes, Regiones Sanitarias y Salud Comunitaria",Decreto 181/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/181/418636,,https://www.gba.gob.ar/saludprovincia,TOSI,Paula Mariana,Femenino,Resolución 1843/2022 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2022/1843/442525,01/04/2022
DIRECCIÓN DE FINANCIAMIENTO Y EVALUACIÓN,Ministerio de Salud,Dirección Provincial de Fortalecimiento del Sistema de Salud,Decreto 1181/2022,https://normas.gba.gob.ar/documentos/Be4oLjIj.pdf,22/09/2022,https://www.gba.gob.ar/saludprovincia,,,,,,
DIRECCIÓN DE POLÍTICAS SANITARIAS DE FORTALECIMIENTO ,Ministerio de Salud,Dirección Provincial de Fortalecimiento del Sistema de Salud,Decreto 1181/2022,https://normas.gba.gob.ar/documentos/Be4oLjIj.pdf,22/09/2022,https://www.gba.gob.ar/saludprovincia,,,,,,
Dirección de Formación y Educación Permanente,Ministerio de Salud,"Dirección Provincial Escuela de Gobierno en Salud ""Floreal Ferrara""",Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,HEREDIA,María Victoria,Femenino,Resolución 5370/2024 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2024/5370/450223,06/05/2024
Dirección de Investigación y Cooperación Técnica,Ministerio de Salud,"Dirección Provincial Escuela de Gobierno en Salud ""Floreal Ferrara""",Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,_____,_,Masculino,,,
"Dirección de Prevención de VIH, ITS y Hepatitis Virales",Ministerio de Salud,Dirección Provincial de Epidemiología,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,SANTA CRUZ LOPEZ,Lida Beatriz,Femenino,Resolución 3963/2024 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2024/3963/440104,15/03/2024
Dirección de Vigilancia Epidemiológica y Control de Brotes,Ministerio de Salud,Dirección Provincial de Epidemiología,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,VARELA,Teresa Beatriz,Femenino,Resolución 492/2020 del Ministerio de Salud,https://normas.gba.gob.ar/documentos/xAm4bXcR.pdf,02/01/2020
Dirección de Salud Ambiental,Ministerio de Salud,Dirección Provincial de Epidemiología,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,HERNANDEZ MAIZTEGUI,Agustín,Masculino,Resolución 7/2022 del Ministerio de Salud,https://normas.gba.gov.ar/documentos/VG8n4osk.pdf,01/12/2021
Dirección de Farmacia,Ministerio de Salud,Dirección Provincial de Registro y Fiscalización Sanitaria,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,_____,_,Masculino,,,
Dirección de Fiscalización Sanitaria,Ministerio de Salud,Dirección Provincial de Registro y Fiscalización Sanitaria,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,TEMPRANO,Víctor Gabriel,Masculino,Resolución 5363/2022 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2022/5363/325783,17/08/2022
"Dirección de Registro y Certificación de Medicamentos, Productos Farmacéuticos, Domisanitarios, Industriales, de Higiene y Cosméticos",Ministerio de Salud,Dirección Provincial de Registro y Fiscalización Sanitaria,Decreto 181/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/181/418636,,https://www.gba.gob.ar/saludprovincia,_____,_,Masculino,,,
Dirección de Producción de Medicamentos,Ministerio de Salud,Dirección Provincial del Instituto Biológico Dr. Tomás Perón,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,GALVAN,Manuel Alejandro,Masculino,Resolución 2967/2024 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2024/2967/442834,01/03/2024
Dirección de Laboratorio Central,Ministerio de Salud,Dirección Provincial del Instituto Biológico Dr. Tomás Perón,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,ARIAS, Verónica Cecilia,Femenino,Resolución 2320/2022 del Ministerio de Salud,https://normas.gba.gob.ar/documentos/xpqkYGUP.pdf,01/06/2022
Dirección de Administración,Ministerio de Salud,Dirección Provincial del Instituto Biológico Dr. Tomás Perón,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,GONZALEZ D?AVANZO,Claudia Alejandra,Femenino,Resolución 3128/2022 del Ministerio de Salud,https://normas.gba.gob.ar/documentos/B1e4bAsz.pdf,01/06/2022
DIRECCIÓN DE ESTADÍSTICA E INFORMACIÓN EN SALUD ,Ministerio de Salud,DIRECCIÓN PROVINCIAL DE ESTADÍSTICA Y SALUD DIGITAL ,Decreto 1181/2022,https://normas.gba.gob.ar/documentos/Be4oLjIj.pdf,22/09/2022,https://www.gba.gob.ar/saludprovincia,MUNOZ,Laura,Femenino,Resolución 5290/2022 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2022/5290/325302,01/11/2022
DIRECCIÓN DE SALUD DIGITAL,Ministerio de Salud,DIRECCIÓN PROVINCIAL DE ESTADÍSTICA Y SALUD DIGITAL ,Decreto 1181/2022,https://normas.gba.gob.ar/documentos/Be4oLjIj.pdf,22/09/2022,https://www.gba.gob.ar/saludprovincia,AGUIRRE,Simón Fernando,Masculino,Resolución 5724/2022 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2022/5724/328055,01/11/2022
DIRECCIÓN DE RELACIONES JURÍDICAS ,Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1166/2000,https://normas.gba.gob.ar/ar-b/decreto/2000/1166/56630,20/06/2000,http://www.ioma.gba.gob.ar/,"_,_","_,_",Femenino,,,
DIRECCIÓN DE GESTIÓN INSTITUCIONAL ,Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1166/2000,https://normas.gba.gob.ar/ar-b/decreto/2000/1166/56630,20/06/2000,http://www.ioma.gba.gob.ar/,"_,_","_,_",Femenino,,,
Dirección Provincial de Prestaciones,Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,PICCA,Nils,Masculino,Decreto 50/2020,https://normas.gba.gob.ar/documentos/VwyMYMi5.pdf,18/12/2019
DIRECCIÓN GENERAL DE ADMINISTRACIÓN (IOMA),Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,ZAVALA,Andrea Eleonora,Femenino,Decreto 175/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/175/417224,01/01/2024
"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,LOMBARDO,Federico Damián,Masculino,Decreto 153/2022,https://normas.gba.gob.ar/documentos/B3Jr74S7.pdf,01/01/2022
INSTITUTO SUPERIOR DE EDUCACIÓN DEL IOMA (ISEI),Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,RACHID,Jorge Raúl,Masculino,Decreto 47/2023,https://normas.gba.gob.ar/documentos/xDq536FK.pdf,12/09/2022
UNIDAD DE COMUNICACIÓN,Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,GHEA,María Elisa,Femenino,Decreto 12/2023,https://normas.gba.gob.ar/documentos/ByGm45fl.pdf,01/11/2022
UNIDAD DE AUDITORÍA Y CONTROL DE GESTIÓN ,Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,TIMOSSI,Emiliana,Femenino,Decreto 2411/2022,https://normas.gba.gob.ar/documentos/0nJDoRtr.pdf,06/10/2022
"DIRECCIÓN PROVINCIAL DE TECNOLOGÍA, ANÁLISIS DE DATOS E INNOVACIÓN",Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,RIVADEMAR,Juan José,Masculino,Decreto 269/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/269/346006,12/09/2022
DIRECCIÓN PROVINCIAL DE RELACIONES INSTITUCIONALES Y JURÍDICAS ,Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar,PAGLIUCA,Mauro José,Masculino,Decreto 269/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/269/346006,12/09/2022
DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN PRESTACIONAL Y GESTIÓN DIRECTA ,Ministerio de Salud,IOMA (Vicepresidencia),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,,,,,,
Vocalía por el poder ejecutivo ,Ministerio de Salud,DIRECTORIO (IOMA),Ley 6982,http://www.gob.gba.gov.ar/legislacion/legislacion/l-6982.html,24/12/1964,https://www.ioma.gba.gob.ar/,DEL DO,Adelqui Oscar,Masculino,Decreto 172/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/172/417054,01/01/2024
Vocalía por el personal administrativo,Ministerio de Salud,DIRECTORIO (IOMA),Ley 6982,http://www.gob.gba.gov.ar/legislacion/legislacion/l-6982.html,24/12/1964,https://www.ioma.gba.gob.ar/,ANTONETTI,Raúl Horacio,Masculino,Decreto 1539/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1539/321772,04/07/2022
Vocalía por el personal docente,Ministerio de Salud,DIRECTORIO (IOMA),Ley 6982,http://www.gob.gba.gov.ar/legislacion/legislacion/l-6982.html,24/12/1964,https://www.ioma.gba.gob.ar/,MOLTENI,Mariana Luján,Femenino,Decreto 672/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/672/300821,09/05/2022
Vocalía por el personal policial,Ministerio de Salud,DIRECTORIO (IOMA),Ley 6982,http://www.gob.gba.gov.ar/legislacion/legislacion/l-6982.html,24/12/1964,https://www.ioma.gba.gob.ar/,HUARTE,Carlos Eduardo,Masculino,Decreto 2670/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2670/544981,01/03/2025
Dirección de Maternidad y Salud Perinatal,Ministerio de Salud,Dirección Provincial de Equidad de Género en Salud,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,ZANLUNGO PONCE,Delia Alejandra,Femenino,Resolución 4137/2021 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2021/4137/264402,01/08/2021
Dirección de Salud Sexual y Reproductiva,Ministerio de Salud,Dirección Provincial de Equidad de Género en Salud,Decreto 413/2020,https://normas.gba.gob.ar/documentos/0zvP6bfX.pdf,21/05/2020,https://www.gba.gob.ar/saludprovincia,STABLUN,Gisela Soledad,Femenino,Resolución 3609/2024 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2024/3609/528177,29/02/2024
DIRECCIÓN DE POLÍTICAS DE SALUD PARA PERSONAS CON DISCAPACIDAD,Ministerio de Salud,Dirección Provincial de Acceso e Inclusión en Salud,Decreto 856/2020,https://normas.gba.gob.ar/documentos/B3zdKni7.pdf,16/10/2020,https://www.gba.gob.ar/saludprovincia,VEIGA,María Soledad,Femenino,Resolución 1405/2021 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2021/1405/241300,01/03/2021
UNIDAD DE GESTIÓN ADMINISTRATIVA DEL PROGRAMA FEDERAL INCLUIR SALUD,Ministerio de Salud,Dirección Provincial de Acceso e Inclusión en Salud,Decreto 856/2020,https://normas.gba.gob.ar/documentos/B3zdKni7.pdf,16/10/2020,https://www.gba.gob.ar/saludprovincia,FRACASSI,Daniela Karina,Femenino,Resolución 1274/2021 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2021/1274/239841,01/03/2021
DIRECCIÓN DE ACCESO A MEDICAMENTOS,Ministerio de Salud,DIRECCIÓN PROVINCIAL DE POLITICA DE MEDICAMENTOS,Decreto 1181/2022,https://normas.gba.gob.ar/documentos/Be4oLjIj.pdf,22/09/2022,https://www.gba.gob.ar/saludprovincia,ALVAREZ,Juan Ignacio,Masculino,Resolución 6713/2022 del Ministerio de Salud,https://normas.gba.gob.ar/documentos/Bo247zUl.pdf,08/09/2022
"Dirección de Promoción y Cuidados de la Salud de Niños, Niñas y Adolescentes",Ministerio de Salud,DIRECCIÓN PROVINCIAL DE SALUD EN LA NIÑEZ Y LA ADOLESCENCIA,Decreto 181/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/181/418636,,https://www.gba.gob.ar/saludprovincia,BAEZ ROCHA,Silvia Matilde,Femenino,Resolución 6325/2024 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2024/6325/528187,01/03/2024
Dirección de Prevención de Enfermedades No Transmisibles,Ministerio de Salud,DIRECCIÓN PROVINCIAL DE PROMOCIÓN Y PREVENCIÓN EN SALUD,Decreto 181/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/181/418636,,https://www.gba.gob.ar/saludprovincia,DUCA,Matías Alberto,Masculino,Resolución 1860/2022 del Ministerio de Salud,https://normas.gba.gob.ar/documentos/B1ew7Aiz.pdf,19/03/2022
Dirección de Salud Bucal,Ministerio de Salud,DIRECCIÓN PROVINCIAL DE PROMOCIÓN Y PREVENCIÓN EN SALUD,Decreto 181/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/181/418636,,https://www.gba.gob.ar/saludprovincia,DAVILA SAAVEDRA,Alejandro Daniel,Masculino,Resolución 1752/2020 del Ministerio de Salud,https://normas.gba.gob.ar/ar-b/resolucion/2020/1752/531679,01/09/2020
DIRECCIÓN DE AUDITORÍA Y FISCALIZACIÓN MÉDICO AMBULATORIA,Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1166/2000,https://normas.gba.gob.ar/ar-b/decreto/2000/1166/56630,20/06/2000,http://www.ioma.gba.gob.ar/,"_,_","_,_",Femenino,,,
DIRECCIÓN DE AUDITORÍA Y FISCALIZACIÓN MÉDICA DE ESTABLECIMIENTOS ASISTENCIALES ,Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1166/2000,https://normas.gba.gob.ar/ar-b/decreto/2000/1166/56630,20/06/2000,http://www.ioma.gba.gob.ar/,_____,_,Masculino,,,
DIRECCIÓN DE PROGRAMAS ESPECÍFICOS,Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1166/2000,https://normas.gba.gob.ar/ar-b/decreto/2000/1166/56630,20/06/2000,http://www.ioma.gba.gob.ar/,DACIUK,Nadia Ileana,Femenino,Decreto 87/2021,https://normas.gba.gob.ar/documentos/VGO2QPtk.pdf,09/11/2020
"UNIDAD DE EVALUACIÓN DE PRESTACIONES, TECNOLOGÍA Y CALIDAD",Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,GALLARDO,Edgar Dalmiro,Masculino,Decreto 466/2023,https://normas.gba.gob.ar/documentos/0ZdYyKfq.pdf,01/10/2022
DIRECCIÓN DE VALIDACIÓN DE PRESTACIONES ,Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,,,,,,
DIRECCIÓN DE PRESTACIONES DE PRIMER NIVEL,Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,"",MARTIN,Luciana ,Femenino,Resolución 1917/2026 del Instituto de Obra Médico Asistencial (IOMA),https://normas.gba.gob.ar/ar-b/resolucion/2026/1917/616868,16/07/2026
DIRECCIÓN DE PRESTACIONES DE SEGUNDO NIVEL,Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,"",PESCE,Pablo Adrián,Masculino,Decreto 189/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/189/418526,27/02/2024
DIRECCIÓN DE PRESTACIONES ESPECÍFICAS,Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,"",MARTIN,Silvia Fabiana,Femenino,Resolución 1917/2026 del Instituto de Obra Médico Asistencial (IOMA),https://normas.gba.gob.ar/ar-b/resolucion/2026/1917/616868,16/07/2026
DIRECCIÓN DE POLÍTICAS DE MEDICAMENTOS,Ministerio de Salud,Dirección Provincial de Prestaciones,Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,"",MARTINEZ BLACK ,Verónica Paula,Femenino,Decreto 269/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/269/346006,12/09/2022
DIRECCIÓN DE RECURSOS HUMANOS,Ministerio de Salud,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (IOMA),Decreto 1166/2000,https://normas.gba.gob.ar/ar-b/decreto/2000/1166/56630,20/06/2000,http://www.ioma.gba.gob.ar/,"_,_","_,_",Femenino,,,
DIRECCIÓN DE FINANZAS ,Ministerio de Salud,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (IOMA),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,BATTISTUZZI,Agustina,Femenino,Decreto 777/2020,https://normas.gba.gob.ar/documentos/B7O9zKTK.pdf,20/07/2020
DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Ministerio de Salud,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (IOMA),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,RIVAROLA,Daniel Oscar,Masculino,Decreto 269/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/269/346006,12/09/2022
"DIRECCIÓN DE COMPRAS, CONTRATACIONES Y SUMINISTROS",Ministerio de Salud,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (IOMA),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,PISANO,Marlina Nora,Femenino,Decreto 269/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/269/346006,12/09/2022
DIRECCIÓN DE INFRAESTRUCTURA Y SERVICIOS AUXILIARES,Ministerio de Salud,DIRECCIÓN GENERAL DE ADMINISTRACIÓN (IOMA),Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,CAPRA,Juan Pablo,Masculino,Decreto 286/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/286/346412,01/12/2022
DIRECCIÓN DE AFILIACIONES ,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,MENA,Mariana,Femenino,Decreto 350/2021,https://normas.gba.gov.ar/documentos/VNallRH6.pdf,16/03/2021
DIRECCIÓN REGIONAL II BAHÍA BLANCA ,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,FALCONE,Luciano,Masculino,Decreto 158/2020,https://normas.gba.gob.ar/documentos/VWWJnZuG.html,05/02/2020
Dirección Regional XIII - Ciudad Autónoma de Buenos Aires,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,SMOJE,Martin,Masculino,Decreto 315/2020,https://normas.gba.gob.ar/documentos/xAm4dnCR.pdf,27/02/2020
DIRECCIÓN REGIONAL XIV DOLORES,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,SEARA,Marcelo Horacio,Masculino,Decreto 1171 E/2017,https://normas.gba.gob.ar/documentos/088anUZ0.html,02/05/2016
DIRECCIÓN REGIONAL IX GRAL. PUEYRREDÓN ,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,GONZALEZ,Santiago Damián,Masculino,Decreto 449/2020,https://normas.gba.gob.ar/documentos/BO82JOiy.pdf,21/02/2020
DIRECCIÓN REGIONAL I LA PLATA,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,CHIERICHETTI,Viviana Cecilia,Femenino,Decreto 257/2009,https://normas.gba.gob.ar/documentos/xDnP3iKV.pdf,
DIRECCIÓN REGIONAL IV JUNÍN,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,MARTIN,Mauricio,Masculino,Decreto 691/2020,https://normas.gba.gob.ar/documentos/Bl7ZQNiY.pdf,19/03/2020
DIRECCIÓN REGIONAL XII LA MATANZA,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,CHOCOBAR,Carolina Gabriela,Femenino,Decreto 92/2021,https://normas.gba.gob.ar/documentos/BgAMywc3.pdf,19/11/2020
DIRECCIÓN REGIONAL VII LOMAS DE ZAMORA,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,DRAGONE,Horacio Pedro,Masculino,Decreto 169/2020,https://normas.gba.gob.ar/documentos/05pAoZTj.pdf,06/02/2020
DIRECCIÓN REGIONAL VIII MORÓN,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,RAMOS,Patricia Noemí,Femenino,Decreto 535/2022,https://normas.gba.gob.ar/documentos/VRLb4aiy.pdf,01/02/2022
DIRECCIÓN REGIONAL X OLAVARRÍA,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,IRIGOYEMBORDE,María Celeste,Femenino,Decreto 586/2022,https://normas.gba.gob.ar/documentos/BgZJaDS3.pdf,04/03/2022
DIRECCIÓN REGIONAL III PEHUAJÓ ,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,SALAZAR,Germán Eduardo,Masculino,Decreto 480/2020,https://normas.gba.gob.ar/documentos/BeWYAzUj.pdf,29/01/2020
DIRECCIÓN REGIONAL V PERGAMINO ,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,MENDOZA,Leandro Nicolás,Masculino,Decreto 109/2020,https://normas.gba.gob.ar/documentos/xAm4KrIo.html,02/01/2020
DIRECCIÓN REGIONAL XI SALADILLO,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,DI BATTISTA,Gustavo Fabián,Masculino,DECRETO 901/2020,https://normas.gba.gob.ar/documentos/V9OdbpUW.pdf,13/08/2020
DIRECCIÓN REGIONAL VI SAN ISIDRO,Ministerio de Salud,"Dirección Provincial de Regiones, Atención y Cuidado del/de la Afiliado/a",Decreto 1232/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1232/316721,26/09/2022,http://www.ioma.gba.gob.ar/,DIBIAZO,Juan Cruz,Masculino,Decreto 998/2020,https://normas.gba.gob.ar/documentos/VJJk35im.pdf,25/09/2020
