unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
SECRETARÍA DE LEGAL Y TÉCNICA,Honorable Tribunal de Cuentas,HONORABLE TRIBUNAL DE CUENTAS,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,LEBENE,Nelson Mauricio,Masculino,Decreto 1645/2022,https://normas.gba.gob.ar/documentos/BLqlpnTM.pdf,14/10/2022
PRESIDENCIA,Honorable Tribunal de Cuentas,HONORABLE TRIBUNAL DE CUENTAS,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,THEA,Federico Gastón ,Masculino,Decreto 542/2022,https://normas.gba.gob.ar/documentos/xpqPzWCP.pdf,
 SECRETARÍA DE ADMINISTRACIÓN,Honorable Tribunal de Cuentas,HONORABLE TRIBUNAL DE CUENTAS,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,MAFFE,Oscar Marcelo,Masculino,Decreto 652/2022,https://normas.gba.gob.ar/documentos/B1e34Xhz.pdf,07/06/2022
Relator Mayor,Honorable Tribunal de Cuentas,Vocalía Administración Central,,,,www.htc.gba.gov.ar/,_____,_,Masculino,Decreto 1989/2015,http://www.gob.gba.gov.ar/intranet/digesto/PDF/D1989-15.pdf,
Relator Mayor VAC,Honorable Tribunal de Cuentas,VOCALÍA ADMINISTRACIÓN CENTRAL,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,YRIZARRE,José Benigno,Masculino,Decreto 549/2019,https://normas.gba.gob.ar/documentos/BMRbdbIa.pdf,01/04/2019
DELEGACIONES VAC,Honorable Tribunal de Cuentas,VOCALÍA ADMINISTRACIÓN CENTRAL,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
Relator Mayor Coordinador (VAC),Honorable Tribunal de Cuentas,VOCALÍA ADMINISTRACIÓN CENTRAL,,,,https://www.htc.gba.gov.ar/,CONTE,Celina,Femenino,Decreto 2774/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2774/547340,
RELATOR MAYOR VRAYEE,Honorable Tribunal de Cuentas,VOCALÍA REPARTICIONES AUTÁRQUICAS Y ENTES ESPECIALES,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,RAGGIO,Claudio Osvaldo,Masculino,Decreto 2437/2022,https://normas.gba.gob.ar/documentos/BgZG9yI3.pdf,01/12/2022
DELEGACIONES VRAYEE,Honorable Tribunal de Cuentas,VOCALÍA REPARTICIONES AUTÁRQUICAS Y ENTES ESPECIALES,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
Relator Mayor Coordinador (VRAYEE),Honorable Tribunal de Cuentas,VOCALÍA REPARTICIONES AUTÁRQUICAS Y ENTES ESPECIALES,,,,https://www.htc.gba.gov.ar/, GIORGI,Lorena Karina,Femenino,Decreto 2773/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2773/547338,
 RELATOR MAYOR A,Honorable Tribunal de Cuentas,VOCALÍA MUNICIPALIDADES A,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,SALVARREGUI,Juan Francisco,Masculino,Decreto 2437/2022,https://normas.gba.gob.ar/documentos/BgZG9yI3.pdf,01/12/2022
DELEGACIONES A,Honorable Tribunal de Cuentas,VOCALÍA MUNICIPALIDADES A,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
Relator Mayor Coordinador (A),Honorable Tribunal de Cuentas,VOCALÍA MUNICIPALIDADES A,,,,https://www.htc.gba.gov.ar/,ALBORNOZ,Guillermo Gerónimo,Masculino,Decreto 2814/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2814/549037,
RELATOR MAYOR B,Honorable Tribunal de Cuentas,VOCALÍA MUNICIPALIDADES B,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,MASTROIANNI,Aníbal Gustavo,Masculino,Decreto 945/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/945/441142,01/06/2024
DELEGACIONES B,Honorable Tribunal de Cuentas,VOCALÍA MUNICIPALIDADES B,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
Relator Mayor Coordinador (B),Honorable Tribunal de Cuentas,VOCALÍA MUNICIPALIDADES B,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,SCOTTO,Oscar Alberto,Masculino,Decreto 2775/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2775/547344,
DIRECCIÓN GENERAL DE TECNOLOGÍAS DE LA INFORMACIÓN,Honorable Tribunal de Cuentas, SECRETARÍA DE MODERNIZACIÓN Y FORTALECIMIENTO INSTITUCIONAL,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,LOPEZ COPPOLA,Luciano ,Masculino,DECRETO 910/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/910/365306,
DIRECCIÓN GENERAL DE GESTIÓN DE LA CALIDAD,Honorable Tribunal de Cuentas, SECRETARÍA DE MODERNIZACIÓN Y FORTALECIMIENTO INSTITUCIONAL,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,BERTERO,María,Femenino,Decreto 1919/2011,https://normas.gba.gob.ar/ar-b/decreto/2011/1919/15990,04/04/2011
DIRECCIÓN GENERAL DE AUDITORÍAS OPERACIONALES Y OMC,Honorable Tribunal de Cuentas, SECRETARÍA DE MODERNIZACIÓN Y FORTALECIMIENTO INSTITUCIONAL,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,SPOTTI,Mariana,Femenino,Decreto 2456/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/2456/466550,01/10/2024
RELATORÍA JEFE 1 DE AUDITORÍAS FINANCIERAS Y PROYECTOS DE INVERSIÓN,Honorable Tribunal de Cuentas,SECRETARÍA DE AUDITORÍAS FINANCIERAS Y PROYECTOS DE INVERSIÓN,Resolución 75/2015 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/0XRQmWtd.pdf,,https://www.htc.gba.gov.ar/,BIANCO,Gustavo,Masculino,Decreto 987/2012,https://normas.gba.gob.ar/ar-b/decreto/2012/987/375841,
RELATORÍA JEFE 2 DE AUDITORÍAS FINANCIERAS Y PROYECTOS DE INVERSIÓN,Honorable Tribunal de Cuentas,SECRETARÍA DE AUDITORÍAS FINANCIERAS Y PROYECTOS DE INVERSIÓN,Resolución 75/2015 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/0XRQmWtd.pdf,,https://www.htc.gba.gov.ar/,VICENTE,Hernán,Masculino,Decreto 580/2015,http://www.gob.gba.gov.ar/intranet/digesto/PDF/D0580-15.pdf,
DIRECCIÓN GENERAL DE ANÁLISIS TÉCNICO,Honorable Tribunal de Cuentas,"SECRETARÍA DE JURISPRUDENCIA, DOCTRINA Y CONSULTAS",Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,CORTI ,Martín Diego ,Masculino,Decreto 1348/2019,https://normas.gba.gob.ar/ar-b/decreto/2019/1348/207668,
DIRECCIÓN GENERAL DE ASISTENCIA TÉCNICA,Honorable Tribunal de Cuentas,"SECRETARÍA DE JURISPRUDENCIA, DOCTRINA Y CONSULTAS",Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,SUSSINI,Germán,Masculino,Decreto 1787/2015,http://www.gob.gba.gov.ar/intranet/digesto/PDF/D1787-15.pdf,01/08/2015
DIRECCIÓN GENERAL DE LEGISLACIÓN Y JURISPRUDENCIA,Honorable Tribunal de Cuentas,"SECRETARÍA DE JURISPRUDENCIA, DOCTRINA Y CONSULTAS",Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,STAMATO,María Florencia,Femenino,Decreto 668/2021,https://normas.gba.gob.ar/documentos/05pGPyIj.pdf,
DIRECCIÓN GENERAL DE ACTUACIONES,Honorable Tribunal de Cuentas,SECRETARÍA DE ACTUACIONES Y PROCEDIMIENTO,Resolución 75/2015 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/0XRQmWtd.pdf,,https://www.htc.gba.gov.ar/,ERBIN,Juan,Masculino,Decreto 169/2023,https://normas.gba.gob.ar/documentos/0vQyebIz.pdf,01/12/2022
DIRECCIÓN GENERAL DE RECEPTORÍA Y PROCEDIMIENTO,Honorable Tribunal de Cuentas,SECRETARÍA DE ACTUACIONES Y PROCEDIMIENTO,Resolución 75/2015 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/0XRQmWtd.pdf,,https://www.htc.gba.gov.ar/,GIULIANO,Juan Pedro,Masculino,Decreto 169/2023,https://normas.gba.gob.ar/documentos/0vQyebIz.pdf,01/11/2022
DIRECCIÓN GENERAL DE ACTUACIONES JUDICIALES Y ADMINISTRATIVAS,Honorable Tribunal de Cuentas,SECRETARÍA DE LEGAL Y TÉCNICA,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
DIRECCIÓN GENERAL DE COORDINACIÓN LEGAL,Honorable Tribunal de Cuentas,SECRETARÍA DE LEGAL Y TÉCNICA,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,ADROVER,Ana María,Femenino,Decreto 708/2018,https://normas.gba.gob.ar/ar-b/decreto/2018/708/18302,
SECRETARÍA DE RELACIONES INSTITUCIONALES Y PROFESIONALES,Honorable Tribunal de Cuentas,PRESIDENCIA,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,ALEGRETTI,Alejandro Daniel,Masculino,Decreto 455/2020,https://normas.gba.gob.ar/documentos/0QaJjeuZ.pdf,01/06/2020
Relator Mayor Coordinador,Honorable Tribunal de Cuentas,PRESIDENCIA,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,_____,_,Masculino,,,
Dirección de Recepción y Control de Rendiciones de Cuentas,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,GIL,José Alberto,Masculino,Decreto 179/2022,https://normas.gba.gob.ar/documentos/Bo294JCl.pdf,17/09/2021
DIRECCIÓN DE INFRAESTRUCTURA,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,APEZTEGUIA , Laura ,Femenino,DECRETO 862/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/862/363552,
DIRECCIÓN GENERAL DE RRHH Y GESTIÓN DEL CAMBIO,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,BARONE,Gastón,Masculino,Decreto 914/2014,https://normas.gba.gob.ar/ar-b/decreto/2014/914/27642,17/07/2014
Dirección de Recepción y Control de Rendiciones de Cuentas,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,,,,https://www.htc.gba.gov.ar/,,,,,,
Dirección de Coordinación y Gestión Administrativa,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,MIRANDA,Luis Damián ,Masculino,Decreto 2235/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2235/534373,01/07/2025
Dirección de Servicios Técnico Administrativos,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,,,,,,
Dirección de Administración Contable,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,,,,,,
Dirección de Normas de Seguridad,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,,,,,,
Dirección de Personal,Honorable Tribunal de Cuentas, SECRETARÍA DE ADMINISTRACIÓN,Resolución 114/2025 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/529916,20/08/2025,https://www.htc.gba.gov.ar/,,,,,,
Relator Jefe 1 VAC,Honorable Tribunal de Cuentas,Relator Mayor VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,PEREZ,Rafael,Masculino,DECRETO 1347/2019,https://normas.gba.gob.ar/ar-b/decreto/2019/1347/207667,01/09/2019
RELATOR JEFE 2 VAC,Honorable Tribunal de Cuentas,Relator Mayor VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,GALLE CURBELO,Micaela ,Femenino,DECRETO 1347/2019,https://normas.gba.gob.ar/ar-b/decreto/2019/1347/207667,01/09/2019
RELATOR JEFE 3 VAC,Honorable Tribunal de Cuentas,Relator Mayor VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,MANZOLIDO,Leonardo,Masculino,Decreto 2774/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2774/547340,
Relatores VAC,Honorable Tribunal de Cuentas,Relator Mayor VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
COORDINADOR EJECUTIVO VAC,Honorable Tribunal de Cuentas,Relator Mayor VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,RABASA,María Eugenia,Femenino,Decreto 1989/2015,http://www.gob.gba.gov.ar/intranet/digesto/PDF/D1989-15.pdf,01/01/2015
DELEGACION (MINISTERIO DE SALUD),Honorable Tribunal de Cuentas,DELEGACIONES VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,GIANNINI,Julio,Masculino,Resolución 189/2019 del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/ar-b/resolucion/2019/189/379055,
DELEGACION (H.C DIPUTADOS Y SENADORES),Honorable Tribunal de Cuentas,DELEGACIONES VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,PETROSELLI,Gaston,Masculino,Decreto 1148/2020,https://normas.gba.gob.ar/ar-b/decreto/2020/1148/220799,
DELEGACION (MINISTERIO DE ECONOMÍA),Honorable Tribunal de Cuentas,DELEGACIONES VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,LURASCHI,Roxana,Femenino,,,
DELEGACION (SECRETARÍA GENERAL),Honorable Tribunal de Cuentas,DELEGACIONES VAC,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,TELLMANN,Enrique Marcelo,Masculino,Decreto 174/2021,https://normas.gba.gov.ar/documentos/VNaDOwc6.pdf,
Relator Jefe Jurídico Contable (VAC),Honorable Tribunal de Cuentas,Relator Mayor Coordinador (VAC),,,,https://www.htc.gba.gov.ar/,LIMA,María Victoria ,Femenino,Decreto 2774/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/2774/547340,
RELATOR JEFE 1 VRAYEE,Honorable Tribunal de Cuentas,RELATOR MAYOR VRAYEE,,,,"",MARASCO ,Luciana Noelia ,Femenino,DECRETO 1733/2019,https://normas.gba.gob.ar/ar-b/decreto/2019/1733/209159,
RELATOR JEFE 2 VRAYEE,Honorable Tribunal de Cuentas,RELATOR MAYOR VRAYEE,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,ROSSI,Aldo Ignacio ,Masculino,DECRETO 1733/2019,https://normas.gba.gob.ar/ar-b/decreto/2019/1733/209159,
RELATOR JEFE 3 VRAYEE,Honorable Tribunal de Cuentas,RELATOR MAYOR VRAYEE,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
Relatores VRAYEE,Honorable Tribunal de Cuentas,RELATOR MAYOR VRAYEE,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
COORDINADOR EJECUTIVO VRAYEE,Honorable Tribunal de Cuentas,RELATOR MAYOR VRAYEE,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
DELEGACION (DGGyE),Honorable Tribunal de Cuentas,DELEGACIONES VRAYEE,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,VERA,Valeria,Femenino,Decreto 2704/2011,https://normas.gba.gob.ar/ar-b/decreto/2011/2704/36779,
DELEGACION (IPS),Honorable Tribunal de Cuentas,DELEGACIONES VRAYEE,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
DELEGACION (IOMA),Honorable Tribunal de Cuentas,DELEGACIONES VRAYEE,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,AZCARATE,Monica,Femenino,DECRETO 3016/2010,https://normas.gba.gob.ar/ar-b/decreto/2010/3016/21092,
DELEGACION (LOTERÍAS Y CASINOS),Honorable Tribunal de Cuentas,DELEGACIONES VRAYEE,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
Relator Jefe Jurídico Contable (VRAYEE),Honorable Tribunal de Cuentas,Relator Mayor Coordinador (VRAYEE),,,,https://www.htc.gba.gov.ar/,,,,,,
RELATOR JEFE 1A,Honorable Tribunal de Cuentas, RELATOR MAYOR A,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,MURDOLO,Germnán,Masculino,Decreto 1439/2011,https://normas.gba.gob.ar/ar-b/decreto/2011/1439/19948,
RELATOR JEFE 2A,Honorable Tribunal de Cuentas, RELATOR MAYOR A,,,,https://www.htc.gba.gov.ar/,PEREZ,Paula,Femenino,Decreto 1405/2016,https://normas.gba.gob.ar/ar-b/decreto/2016/1405/22084,
RELATOR JEFE 3A,Honorable Tribunal de Cuentas, RELATOR MAYOR A,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,CARRERA,Viviana,Femenino,Decreto 2713/2011,https://normas.gba.gob.ar/ar-b/decreto/2011/2713/36778,
RELATORES A,Honorable Tribunal de Cuentas, RELATOR MAYOR A,Resolución 78/2019 de la Presidencia del Honorable Tribunal de Cuentas,https://normas.gba.gob.ar/documentos/04QnXbFN.pdf,21/05/2019,https://www.htc.gba.gov.ar/,,,,,,
