unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Dirección de Análisis de Trámites de Personal,Secretaría General,Dirección Provincial de Asuntos Jurídicos (SG),Decreto 345/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/345/426505,,https://www.gba.gob.ar/secretariageneral,TARDITTI,Faustina,Femenino,Resolución 137/2023 de la Secretaría General,https://normas.gba.gov.ar/ar-b/resolucion/2023/137/364376,31/05/2023
Dirección de Enlace Administrativo,Secretaría General,Dirección Provincial de Enlace y Asuntos Legislativos,Decreto 895/2022,https://normas.gba.gob.ar/documentos/xAAp9ntR.pdf,18/08/2022,"",RABAL,Joaquín,Masculino,Resolución 37/2024 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2024/37/420920,14/02/2024
Dirección de Asuntos Legislativos,Secretaría General,Dirección Provincial de Enlace y Asuntos Legislativos,Decreto 895/2022,https://normas.gba.gob.ar/documentos/xAAp9ntR.pdf,18/08/2022,"",NOVELLI,Fernando Germán,Masculino,Resolución 10/2020 de la Secretaría General de la Gobernación,https://normas.gba.gov.ar/documentos/B7OEYQuK.pdf,01/01/2020
Dirección de Boletín Oficial,Secretaría General,Dirección Provincial de Boletín Oficial y Ordenamiento Normativo,Decreto 895/2022,https://normas.gba.gob.ar/documentos/xAAp9ntR.pdf,18/08/2022,"",GRACE,Jacqueline,Femenino,Resolución 18/2022 de la Secretaría General,https://normas.gba.gob.ar/documentos/0QMblNfZ.pdf,01/01/2022
Dirección de Ordenamiento Normativo,Secretaría General,Dirección Provincial de Boletín Oficial y Ordenamiento Normativo,Decreto 895/2022,https://normas.gba.gob.ar/documentos/xAAp9ntR.pdf,18/08/2022,"",SPOTTI,Ivana Ayelén,Femenino,Resolución 38/2025 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2025/38/495659,01/03/2025
Dirección de Asesoramiento Legal,Secretaría General,Dirección Provincial de Asuntos Técnicos y Asesoramiento,Decreto 345/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/345/426505,,https://www.gba.gob.ar/secretariageneral,CLEMENTE,Mariano,Masculino,Resolución 302/2025 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2025/302/543774,01/10/2025
Dirección de Asuntos Técnicos,Secretaría General,Dirección Provincial de Asuntos Técnicos y Asesoramiento,Decreto 345/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/345/426505,,https://www.gba.gob.ar/secretariageneral,NAZER ,Paulo Ernesto,Masculino,Resolución 207/2026 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2026/207/614013,27/07/2026
Dirección de Asuntos Laborales,Secretaría General,Dirección Provincial de Personal,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,BOERIS,Ezequiel,Masculino,Resolución 82/2024 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2024/82/427696,03/04/2024
Dirección de Asuntos Previsionales,Secretaría General,Dirección Provincial de Personal,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,LEIRO, María Guadalupe,Femenino,Resolución 164/2024 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2024/164/461378,01/07/2024
Dirección de Sumarios Administrativos,Secretaría General,Dirección Provincial de Personal,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,TONETTI,Bettina Mariela,Femenino,Resolución 86/2020 del Ministerio de Jefatura de Gabinete de Ministros,https://normas.gba.gob.ar/documentos/BLmYyXCM.pdf,01/03/2020
Dirección de Seguimiento y Gestión del Empleo Público,Secretaría General,Dirección Provincial de Operaciones e Información del Empleo Público,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,SANTI,María del Rosario,Femenino,Resolución 93/2018 del Ministerio de Jefatura de Gabinete de Ministros,https://normas.gba.gob.ar/ar-b/resolucion/2018/93/201573,01/05/2018
Dirección de Gestión de Operaciones y Tecnologías del Empleo Público,Secretaría General,Dirección Provincial de Operaciones e Información del Empleo Público,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,FAVA,Julián Mario,Masculino,Decreto 1290/2016,https://normas.gba.gob.ar/ar-b/decreto/2016/1290/22155,12/04/2016
Dirección de Salud Ocupacional,Secretaría General,Dirección Provincial de Operaciones e Información del Empleo Público,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,SEOANE,Claudia Gabriela,Femenino,Resolución 18/2026 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2026/18/562637,02/01/2026
Secretaría Ejecutiva,Ministerio de Jefatura de Gabinete de Ministros,INSTITUTO PROVINCIAL DE LA ADMINISTRACIÓN PÚBLICA,Decreto 208/2022,https://normas.gba.gob.ar/documentos/Bj6v9dtw.pdf,23/03/2022,https://www.gba.gob.ar/jefatura,ESCUDERO,Hernán Vidal,Masculino,Resolución 95/2020 del Ministerio de Jefatura de Gabinete de Ministros,https://normas.gba.gob.ar/documentos/BgAJYbc3.pdf,14/01/2020
Consejo Consultivo,Secretaría General,INSTITUTO PROVINCIAL DE LA ADMINISTRACIÓN PÚBLICA,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,,,,,,
Consejo Académico,Secretaría General,INSTITUTO PROVINCIAL DE LA ADMINISTRACIÓN PÚBLICA,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,,,,,,
Dirección de Logística y Coordinación,Secretaría General,INSTITUTO PROVINCIAL DE LA ADMINISTRACIÓN PÚBLICA,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,DEMONTIS ,Carolina,Femenino,Resolución 3894/2023 del Ministerio de Jefatura de Gabinete de Ministros,https://normas.gba.gob.ar/ar-b/resolucion/2023/3894/385451,19/07/2023
Dirección de Gestión del Conocimiento,Secretaría General,INSTITUTO PROVINCIAL DE LA ADMINISTRACIÓN PÚBLICA,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,SCAGLIA,Bárbara,Femenino,Resolución 192/2023 del Ministerio de Jefatura de Gabinete de Ministros,https://normas.gba.gob.ar/documentos/BekA1ACj.pdf,02/01/2023
Dirección de Seguridad Laboral,Secretaría General,DIRECCIÓN PROVINCIAL DE CONDICIONES LABORALES,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,ORLEANS ,Lorena,Femenino,Decreto 1290/2016,https://normas.gba.gob.ar/ar-b/decreto/2016/1290/22155,12/04/2016
DIRECCIÓN DE NEGOCIACIÓN COLECTIVA DEL EMPLEO PÚBLICO,Secretaría General,DIRECCIÓN PROVINCIAL DE CONDICIONES LABORALES,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,GONZALEZ VEGA,Juan Cruz ,Masculino,Resolución 160/2026 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2026/160/598240,01/06/2026
DIRECCIÓN DE AUDITORÍA Y EVALUACIÓN DE PRESTACIONES,Secretaría General,DIRECCIÓN PROVINCIAL DE CONDICIONES LABORALES,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,LANDEA,Melina,Femenino,Resolución 3499/2022 del Ministerio de Jefatura de Gabinete de Ministros,https://normas.gba.gob.ar/ar-b/resolucion/2022/3499/320424,01/09/2022
DIRECCIÓN DE PLANIFICACIÓN Y DESARROLLO DEL EMPLEO PÚBLICO,Secretaría General,DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN Y GESTIÓN ESTRATÉGICA,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,SANTORO,Malena,Femenino,Resolución 1190/2022 del Ministerio de Jefatura de Gabinete de Ministros,https://normas.gba.gob.ar/ar-b/resolucion/2022/1190/289547,01/03/2022
DIRECCIÓN DE CARRERA ADMINISTRATIVA DEL EMPLEO PÚBLICO,Secretaría General,DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN Y GESTIÓN ESTRATÉGICA,Decreto 23/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/23/410773,,https://www.gba.gob.ar/secretariageneral,MININ,Sabrina,Femenino,Resolución 115/2024 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2024/115/434894,01/05/2024
Dirección de Políticas de Géneros e Innovación en la Gestión del Empleo Público,Secretaría General,DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN Y GESTIÓN ESTRATÉGICA,Decreto 345/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/345/426505,,https://www.gba.gob.ar/secretariageneral,ABOLAFIA,Zulma Gladys,Femenino,Resolución 76/2024 de la Secretaría General,https://normas.gba.gob.ar/ar-b/resolucion/2024/76/427157,03/04/2024
REPRESENTANTE GREMIAL (FEGEPPBA),Secretaría General,JUNTA DE DISCIPLINA,Decreto 4161/1996,https://normas.gba.gob.ar/ar-b/decreto/1996/4161/72268,22/11/1996,https://www.gba.gob.ar/secretariageneral,,,,,,
PRESIDENCIA,Secretaría General,JUNTA DE DISCIPLINA,Decreto 4161/1996,https://normas.gba.gob.ar/ar-b/decreto/1996/4161/72268,22/11/1996,https://www.gba.gob.ar/secretariageneral,,,,,,
DIRECCIÓN DE ASUNTOS CONTABLES Y DE PERSONAL ,Secretaría General,DIRECCIÓN PROVINCIAL DE COORDINACIÓN ADMINISTRATIVA ,Decreto 1314/2022,https://normas.gba.gob.ar/ar-b/decreto/2022/1314/316621,23/09/2022,https://opc.gba.gob.ar/,LIGGIERI CRESTAN,María Danisa,Femenino,Resolución 48/2026 del Organismo Provincial de Contrataciones,https://normas.gba.gob.ar/ar-b/resolucion/2026/48/570929,18/02/2026
