unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Dirección Provincial de Mediación,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Justicia ,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,VAZQUEZ,Lucía,Femenino,Resolución 161/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/0P3GW5H7.pdf,01/02/2020
Dirección Provincial de Acceso a la Justicia y Asistencia a la Víctima,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Justicia ,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh/asistencia_victima_y_trata/asistencia_victima,"_,_","_,_",Femenino,,,
Dirección Provincial de Personas Jurídicas,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Justicia ,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/dppj,GARCIA,Silvia Andrea,Femenino,Resolución 105/2024 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2024/105/415080,31/01/2024
Dirección Provincial de Relaciones con la Justicia y Entidades Profesionales,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Justicia ,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,LAURITO,Julio Cesar,Masculino,Resolución 225/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/B7OgbAiK.pdf,11/12/2019
Dirección Provincial de Coordinación de Justicia,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Justicia ,Decreto 1153/2020,https://normas.gba.gov.ar/documentos/087qXyTm.pdf,16/12/2020,https://www.gba.gob.ar/justicia_y_ddhh,DE MARIN,Luis Alberto,Masculino,Resolución 161/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/0P3GW5H7.pdf,11/12/2019
Dirección Provincial de Acceso a la Justicia,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Justicia ,Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,,,,,,
Dirección Provincial de Asistencia a la Víctima,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Justicia ,Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,VILADRICH,Mariel,Femenino,Resolución 243/2025 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2025/243/492544,01/02/2025
Dirección Provincial de Cooperación Estratégica y Evaluación de Proyectos,Ministerio de Justicia y Derechos Humanos,"Subsecretaría de Planificación, Control de Gestión y Relaciones Institucionales ",Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,LAICI , María Luz,Femenino,Resolución 107/2024 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2024/107/415083,24/01/2024
DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN,Ministerio de Justicia y Derechos Humanos,"Subsecretaría de Planificación, Control de Gestión y Relaciones Institucionales ",Decreto 1153/2020,https://normas.gba.gov.ar/documentos/087qXyTm.pdf,16/12/2020,https://www.gba.gob.ar/justicia_y_ddhh,BERMUDEZ,María Lorena,Femenino,Resolución 249/2021 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2021/249/242001,16/12/2020
Dirección Provincial de Acción Social del Servicio Penitenciario Bonaerense,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,DEL GIORGIO,Jesús,Masculino,Resolución 51/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/xDyWZZSK.pdf,11/12/2019
Dirección Provincial de Política y Gestión Penitenciaria,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 662/2022,https://normas.gba.gob.ar/documentos/x6vMb3UY.pdf,27/06/2022,https://www.gba.gob.ar/justicia_y_ddhh,ROSSI,Dina,Femenino,Resolución 604/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/xqz59DHj.pdf,01/08/2020
Dirección Provincial de Política y Gestión Penitenciaria,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 1153/2020,https://normas.gba.gov.ar/documentos/087qXyTm.pdf,16/12/2020,https://www.gba.gob.ar/justicia_y_ddhh,,,,,,
Auditoría de Asuntos Internos del Servicio Penitenciario Bonaerense,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,NAPOLI,Paula Daniela,Femenino,Resolución 547/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/Vwy5aGi5.pdf,
 Servicio Penitenciario Bonaerense Jefatura,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 3392/2009,https://normas.gba.gob.ar/documentos/05KQ6t5B.html,29/04/2010,http://www.spb.gba.gov.ar/site/index.php/,ARESES, Xavier Renán,Masculino,Decreto 378/2018,http://www.gob.gba.gov.ar/intranet/digesto/PDF/D0378-18.pdf,25/04/2018
Dirección Provincial de Coordinación de Alcaidías Departamentales ,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 1153/2020,https://normas.gba.gov.ar/documentos/087qXyTm.pdf,16/12/2020,https://www.gba.gob.ar/justicia_y_ddhh,_____,_,Masculino,,,
Dirección Provincial de Coordinación de Alcaidías Departamentales,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 1153/2020,https://normas.gba.gov.ar/documentos/087qXyTm.pdf,16/12/2020,https://www.gba.gob.ar/justicia_y_ddhh,,,,,,
Dirección Provincial de Salud Penitenciaria,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,STAGNARO ,Juan Pablo,Masculino,Resolución 1959/2022 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2022/1959/327001,01/11/2022
DIRECCIÓN PROVINCIAL DE ALTERNATIVA DE LA PENA Y VIDEO VIGILANCIA,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Penitenciaria,Decreto 662/2022,https://normas.gba.gob.ar/documentos/x6vMb3UY.pdf,27/06/2022,https://www.gba.gob.ar/justicia_y_ddhh,,,,,,
Dirección Provincial de Relaciones con la Administración de Justicia y de Gestión de Conflictividades,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Criminal ,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,,,,,,
Dirección de Relaciones con la Administración de Justicia y la Prevención del Delito,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Criminal ,Decreto 1153/2020,https://normas.gba.gov.ar/documentos/087qXyTm.pdf,16/12/2020,https://www.gba.gob.ar/justicia_y_ddhh,,,,,,
Dirección Provincial de Gestión Integral de las Conflictividades,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Criminal ,Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,APPELLA,Gabriel Oscar,Masculino,Resolución 915/2023 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2023/915/360827,02/05/2023
Dirección Provincial Contra el Delito Complejo,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Criminal ,Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,ANDRIOLI,Ignacio Nicolás,Masculino,Resolución 1176/2025 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2025/1176/532676,23/07/2025
Dirección Provincial Contra la Trata y Explotación de Personas,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Política Criminal ,Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,,,,,,
Dirección Provincial de Políticas Reparatorias,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,_____,_,Masculino,,,
Dirección de Querellas por Crímenes de Lesa Humanidad,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,BOGLIANO,Verónica,Femenino,Resolución 174/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/VWWDEzcY.pdf,01/02/2020
Dirección Provincial de Producción de Contenidos y Difusión de Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,"",ARIAS,Silvina Natalia,Femenino,Resolución 1560/2022 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/BM4G82Sa.pdf,01/07/2022
Consejo Provincial de Asuntos Indígenas,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 3631/2007,https://normas.gba.gob.ar/documentos/xA3mksoV.html,18/12/2007,https://www.gba.gob.ar/justicia_y_ddhh,SOSA,Nehuen Raiquén,Masculino,Resolución 351/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/BO82WWFy.pdf,01/05/2020
Dirección Provincial de Promoción y Formación en Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,_____,_,Masculino,,,
Dirección Provincial de Protección de Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,GIURLEO,Pablo Martin,Masculino,Resolución 174/2020 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/VWWDEzcY.pdf,
Dirección Provincial de Programas para el Desarrollo Socio Comunitario en Derechos Humanos,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,"_,_","_,_",Femenino,,,
DIRECCIÓN PROVINCIAL DEL ARCHIVO PROVINCIAL DE LA MEMORIA,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 662/2022,https://normas.gba.gob.ar/documentos/x6vMb3UY.pdf,27/06/2022,https://www.gba.gob.ar/justicia_y_ddhh, BAIBIENE,Ramón Mariano,Masculino,Resolución 372/2025 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2025/372/495397,11/02/2025
"Dirección Provincial de Coordinación Estratégica, Fortalecimiento y Articulación Institucional ",Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,VEGA,Angélica Marina,Femenino,Resolución 50/2025 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2025/50/485418,12/12/2024
"Dirección Provincial de Asesoramiento, Asistencia e Intervención en Materia de Derechos Humanos ",Ministerio de Justicia y Derechos Humanos,Subsecretaría de Derechos Humanos,Decreto 3160/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/3160/477196,,https://www.gba.gob.ar/justicia_y_ddhh,MADERA,Ramiro Gastón,Masculino,Resolución 29/2025 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2025/29/485387,11/12/2024
"Dirección Provincial de Transparencia, Ética Pública y Anticorrupción",Ministerio de Justicia y Derechos Humanos,Subsecretaría de Transparencia Institucional,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,MONGIARDINO,Marcela,Femenino,Resolución 1705/2022 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/documentos/Bj6LYntw.pdf,13/09/2022
Dirección Provincial de Fiscalización y Auditoría,Ministerio de Justicia y Derechos Humanos,Subsecretaría de Control Interno,Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,SISTI,Pedro Luis,Masculino,Resolución 367/2024 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2024/367/425802,11/03/2024
Escribanía General de Gobierno Adscripta Superior,Ministerio de Justicia y Derechos Humanos,Escribanía General de Gobierno,Decreto 2595/2011,https://normas.gba.gob.ar/documentos/xqeD8Spx.html,13/02/2012,https://www.gba.gob.ar/escribaniageneral,BLANCO,Cibiana Nelly,Femenino,Decreto 1041/2021,https://normas.gba.gov.ar/documentos/Bo27rRCl.pdf,28/10/2021
"DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN, COORDINACIÓN Y CONTROL DE GESTIÓN",Ministerio de Justicia y Derechos Humanos,Patronato de Liberados Bonaerense,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,FERRERO VERZULLI,Ada,Femenino,Resolución 28/2025 del Patronato de Liberados,https://normas.gba.gob.ar/ar-b/resolucion/2025/28/494469,01/01/2025
DIRECCIÓN PROVINCIAL DE EJECUCIÓN PENAL EN LIBERTAD,Ministerio de Justicia y Derechos Humanos,Patronato de Liberados Bonaerense,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,RODRIGUEZ,Ariel Ernesto,Masculino,Decreto 330/2020,https://normas.gba.gob.ar/documentos/0P36ort7.pdf,01/01/2020
DIRECCIÓN PROVINCIAL DE REGIONES,Ministerio de Justicia y Derechos Humanos,Patronato de Liberados Bonaerense,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,PLANTAMURA,Joaquín,Masculino,Resolución 224/2025 del Patronato de Liberados Bonaerense,https://normas.gba.gob.ar/ar-b/resolucion/2025/224/529587,11/07/2025
DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Ministerio de Justicia y Derechos Humanos,Patronato de Liberados Bonaerense,Decreto 658/2018,https://normas.gba.gob.ar/documentos/VWOAptGV.html,29/06/2018,http://www.plb.gba.gov.ar/,CASTILLO,Emanuel Norberto,Masculino,Decreto 226/2022,https://normas.gba.gob.ar/documentos/04Xeg4fN.pdf,18/01/2022
Dirección de Prensa y Difusión Institucional,Ministerio de Justicia y Derechos Humanos,"Dirección Provincial de Comunicación, Ceremonial y Contenidos Institucionales",Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,_____,_,Masculino,,,
Dirección de Planificación Comunicacional y Contenidos,Ministerio de Justicia y Derechos Humanos,"Dirección Provincial de Comunicación, Ceremonial y Contenidos Institucionales",Decreto 37/2020,https://normas.gba.gob.ar/documentos/Bjbjddsw.pdf,29/01/2020,https://www.gba.gob.ar/justicia_y_ddhh,MARANZANA,María Paula,Femenino,Resolución 569/2024 del Ministerio de Justicia y Derechos Humanos,https://normas.gba.gob.ar/ar-b/resolucion/2024/569/431015,01/04/2024
