unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Subsecretaría de Administración y Recursos Humanos,Dirección General de Cultura y Educación,Dirección General de Cultura y Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,TURKENICH,Diego Hernán,Masculino,Resolución conjunta 9/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/021o4yIr.pdf,12/01/2022
Dirección de Ceremonial,Dirección General de Cultura y Educación,Dirección General de Cultura y Educación,Resolución conjunta 1549/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/05XjMqij.pdf,04/08/2022,http://www.abc.gov.ar/,,,,,,
Dirección de Coordinación Administrativa,Dirección General de Cultura y Educación,Dirección Provincial de Legal y Técnica,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,FAZIO,Mónica Liliana,Femenino,Resolución conjunta 728/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/0vQpRbSz.pdf,02/05/2022
Dirección de Coordinación de Actuaciones Judiciales,Dirección General de Cultura y Educación,Dirección Provincial de Legal y Técnica,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,GARIS,Guillermo Esteban,Masculino,Resolución conjunta 187/2022 Dirección General de Cultura y Educación ,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2022/187/281712,01/03/2022
Dirección de Sumarios,Dirección General de Cultura y Educación,Dirección Provincial de Legal y Técnica,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,LONDERO,Ivana,Femenino,Resolución conjunta 2281/2026 de la Dirección General de Cultura y Educación (DGCYE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2026/2281/596214,15/05/2026
Dirección de Legal y Técnica Administrativa,Dirección General de Cultura y Educación,Dirección Provincial de Legal y Técnica,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,RUIZ,Nadia Verónica,Masculino,Resolución conjunta 5327/2023 de la Dirección General De Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2023/5327/399934,01/11/2023
Dirección Legal y Técnica Educativa,Dirección General de Cultura y Educación,Dirección Provincial de Legal y Técnica,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,SETTE,Santiago Manuel,Masculino,Resolución conjunta 2282/2026 de la Dirección General de Cultura y Educación (DGCYE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2026/2282/599676,22/05/2026
Subdirección de Despacho,Dirección General de Cultura y Educación,Dirección Provincial de Legal y Técnica,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Departamento Administrativo,Dirección General de Cultura y Educación,Dirección Provincial de Comunicación,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Subdirección de Ceremonial,Dirección General de Cultura y Educación,Dirección Provincial de Comunicación,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Dirección de Comunicación Institucional,Dirección General de Cultura y Educación,Dirección Provincial de Comunicación,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,DE FELIPPIS,Enrique Leandro,Masculino,Resolución conjunta 512/2023 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2023/512/348075,01/01/2023
Dirección de Comunicación Educativa,Dirección General de Cultura y Educación,Dirección Provincial de Comunicación,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,TOUS,Carla Anabella,Femenino,Resolución conjunta 5648/2025 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2025/5648/548838,01/11/2025
Departamento Técnico Administrativo,Dirección General de Cultura y Educación,Dirección Provincial de Consejos Escolares y Coordinación Institucional,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Dirección Técnica de Consejos Escolares,Dirección General de Cultura y Educación,Dirección Provincial de Consejos Escolares y Coordinación Institucional,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,PRINZIVALLI,Soledad Eugenia,Femenino,Resolución conjunta 1449/2024 de la Dirección General de Cultura y Educación (DGCyE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/1449/437743,18/03/2024
Dirección de Cooperación Escolar,Dirección General de Cultura y Educación,Dirección Provincial de Consejos Escolares y Coordinación Institucional,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,_____,_,Masculino,,,
Dirección de Promoción de Derechos,Dirección General de Cultura y Educación,Dirección Provincial de Consejos Escolares y Coordinación Institucional,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,CABALLER,María Florencia,Femenino,Resolución 160/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/BeWJp6Hj.pdf,17/02/2020
"Dirección de Coordinación de Políticas Alimentarias, Accesibilidad y Salud",Dirección General de Cultura y Educación,Dirección Provincial de Consejos Escolares y Coordinación Institucional,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,CERRUDO,Verónica Noemí,Femenino,Resolución conjunta 4825/2025 de la Subsecretaría de Administración y Recursos Humanos - Dirección General de la Dirección General de Cultura y Educación (DGCYE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2025/4825/594387,01/09/2025
Dirección de Administración de Consejos Escolares,Dirección General de Cultura y Educación,Dirección Provincial de Consejos Escolares y Coordinación Institucional,Resolución conjunta 1549/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/05XjMqij.pdf,04/08/2022,http://www.abc.gov.ar/,_____,_,Masculino,,,
Departamento Administrativo,Dirección General de Cultura y Educación,Auditoría General,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Dirección de Auditoria,Dirección General de Cultura y Educación,Auditoría General,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Dirección Técnico Operativa,Dirección General de Cultura y Educación,Auditoría General,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Secretaría Administrativa,Dirección General de Cultura y Educación,Consejo General de Cultura y Educación,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Miembros del Consejo (DGCYE),Dirección General de Cultura y Educación,Consejo General de Cultura y Educación,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Dirección de Promoción de Educación y Trabajo,Dirección General de Cultura y Educación,Consejo Provincial de Educación y Trabajo (COPRET),Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,MARTIN,Lorena Beatriz,Femenino,Resolución conjunta 1948/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/Bo23rRCl.pdf,18/04/2021
Agencia de Acreditación de Competencias Laborales,Dirección General de Cultura y Educación,Consejo Provincial de Educación y Trabajo (COPRET),Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,MARTIN LINARES,María Cecilia,Femenino,Resolución conjunta 1951/2025 de la Dirección General de Cultura y Educación (DGCYE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2025/1951/514543,01/03/2025
Dirección de Programación Educativa,Dirección General de Cultura y Educación,Subsecretaría de Planeamiento,Resolución conjunta 748/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/BjbJGNHw.pdf,05/05/2020,http://www.abc.gov.ar/,SANGIACOMO,María,Femenino,Resolución conjunta 939/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/Bl7PLRtY.pdf,01/04/2020
Dirección de Recursos Didácticos y Tecnológicos para la Enseñanza,Dirección General de Cultura y Educación,Subsecretaría de Planeamiento,Resolución conjunta 748/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/BjbJGNHw.pdf,05/05/2020,http://www.abc.gov.ar/,LUCOTTI,Antonella Mariana ,Femenino,Resolución conjunta 2614/2023 de la Dirección General De Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2023/2614/376913,01/09/2021
Dirección de Información y Estadística,Dirección General de Cultura y Educación,Subsecretaría de Planeamiento,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,PEREZ,María Virginia,Femenino,Resolución conjunta 853/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWJDQUY.pdf,09/03/2020
Dirección Provincial de Evaluación e Investigación,Dirección General de Cultura y Educación,Subsecretaría de Planeamiento,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,AUSTRAL,Ana Silvia Rosario,Femenino,Resolución conjunta 2558/2024 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/2558/456085,01/04/2024
Subdirección Administrativa de Infraestructura Escolar,Dirección General de Cultura y Educación,Subsecretaría de Infraestructura Escolar,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Subdirección Administrativa de Infraestructura Escolar,Dirección General de Cultura y Educación,Subsecretaría de Infraestructura Escolar,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Dirección Provincial de Infraestructura Escolar,Dirección General de Cultura y Educación,Subsecretaría de Infraestructura Escolar,Resolución conjunta 1162/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/BeWY85uj.pdf,06/07/2020,http://www.abc.gov.ar/,ADLER, Gabriel Silvio,Masculino,Resolución conjunta 146/2025 de la Dirección General de Cultura y Educación (DGCYE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2025/146/490901,10/01/2025
"DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN, PROYECTO Y SEGUIMIENTO DE OBRAS",Dirección General de Cultura y Educación,Subsecretaría de Infraestructura Escolar,Resolución conjunta 1162/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/BeWY85uj.pdf,06/07/2020,http://www.abc.gov.ar/,LABONIA,Natalia Lorena,Femenino,Resolución conjunta 1197/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/x6OW1GHY.pdf,30/06/2020
DIRECCION PROVINCIAL DE EQUIPAMIENTO ESCOLAR,Dirección General de Cultura y Educación,Subsecretaría de Infraestructura Escolar,Resolución conjunta 1162/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/BeWY85uj.pdf,06/07/2020,http://www.abc.gov.ar/,D?AUDIA,Gustavo Daniel,Masculino,Resolución conjunta 37/2024 de la Dirección General de Cultura y Educación ,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/37/412408,02/01/2024
Dirección Provincial de Mantenimiento,Dirección General de Cultura y Educación,Subsecretaría de Infraestructura Escolar,Resolución conjunta 1549/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/05XjMqij.pdf,04/08/2022,http://www.abc.gov.ar/,CANETE,Gustavo Alejandro,Masculino,Resolución conjunta 2426/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/xag3XZT3.pdf,01/06/2022
Subdirección Técnico Administrativa,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Dirección Provincial de Educación Inicial,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,QUIROZ,Analía Verónica,Femenino,Resolución conjunta 657/2026 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2026/657/572088,15/12/2025
Dirección Provincial de Educación Primaria,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,TORRES,Mirta Alicia,Femenino,Resolución 200/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/02JA1JHr.pdf,27/01/2020
Dirección Provincial de Educación Secundaria,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,LEGARRALDE,Martín Roberto,Masculino,Resolución conjunta 2386/2026 de la Dirección General de Cultura y Educación (DGCYE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2026/2386/596999,27/04/2026
Dirección Provincial de Educación Superior,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,GRANDE,Carlos Alberto,Masculino,Resolución conjunta 81/2026 de la Dirección General de Cultura y Educación (DGCYE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2026/81/566137,15/12/2025
Dirección Provincial de Educación Técnico-Profesional,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,DE GISI,Ricardo Luis,Masculino,Resolución conjunta 262/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/xkd8qqcR.pdf,16/01/2022
Dirección de Psicología Comunitaria y Pedagogía Social,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,VASQUEZ,Eliana Gricel,Femenino,Resolución conjunta 1073/2024 de la Dirección General de Cultura y Educación (DGCyE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/1073/433947,01/03/2024
Dirección de Tecnología Educativa,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,ALBARRACIN,Santiago,Masculino,Resolución conjunta 2427/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/B3JQLjU7.pdf,01/09/2022
Dirección de Políticas Socioeducativas (Docente),Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 1549/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/05XjMqij.pdf,04/08/2022,http://www.abc.gov.ar/,"_,_","_,_",Femenino,,,
Dirección de Educación Física,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,TRONCOSO,Leonardo Javier,Masculino,Resolución 401/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/0ZAReAsq.pdf,16/12/2019
Dirección de Educación Artística,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,DE GAUDIO,Pedro Anibal,Masculino,Resolución conjunta 1957/2026 de la Dirección General de Cultura y Educación (DGCYE),https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2026/1957/591663,07/04/2026
"Dirección de Educación Jóvenes, Adultos y Adultos Mayores",Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,VILTA,Silvia Beatriz,Femenino,Resolución conjunta 662/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/BdaX8zfO.pdf,11/02/2020
Dirección de Educación de Gestión Privada,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,RANALDI,Humberto Javier,Masculino,Resolución conjunta 1139/2024 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/1139/432450,18/03/2024
Dirección de Educación Especial,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,URQUIZA,Sebastián Juan Manuel,Masculino,Resolución 172/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/x6OA24HY.pdf,02/01/2020
Dirección de Coordinación y Seguimiento de la Gestión Territorial,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,HERNANDEZ,Carlos Marcelo,Masculino,Resolución conjunta 725/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VwyDJzI5.pdf,27/01/2020
Dirección de Inspección General,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,COPES,Gustavo Daniel,Masculino,Resolución conjunta 195/2026 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2026/195/568077,15/12/2025
Dirección de Tribunal de Disciplina,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,,,,,,
Dirección Tribunales de Clasificación,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,BLANARIK,Rodolfo Gustavo,Masculino,Resolución 171/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/xqzPlLcj.pdf,07/01/2020
Dirección de Concursos,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,CONTINI,Susana Noemí,Femenino,Resolución conjunta 1842/2024 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/1842/440437,01/02/2024
Dirección de Ámbitos de Desarrollo de la Educación,Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 868/2021 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/BeWQ2ATj.pdf,11/03/2021,"",DE VICENTI,María Laura,Femenino,Resolución conjunta 335/2024 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/335/422192,01/02/2024
Dirección de Educación Sexual Integral (Docente),Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 1549/2022 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/05XjMqij.pdf,04/08/2022,http://www.abc.gov.ar/,,,,,,
Dirección de Cooperación y Participación Comunitaria (Docente),Dirección General de Cultura y Educación,Subsecretaría de Educación,Resolución conjunta 156/2024 de la Dirección General De Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/156/417875,23/02/2024,http://www.abc.gov.ar/,MERLOS,Rosana Andrea,Femenino,Resolución conjunta 1801/2024 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/ar-b/resolucion-conjunta/2024/1801/440433,16/02/2024
Subdirección de Despacho,Dirección General de Cultura y Educación,Subsecretaría de Administración y Recursos Humanos,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Subdirección de Control y Seguimiento de Recursos Humanos,Dirección General de Cultura y Educación,Subsecretaría de Administración y Recursos Humanos,Resolución conjunta 1399/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gob.ar/documentos/VWWDLQIY.pdf,18/08/2020,http://www.abc.gov.ar/,,,,,,
Dirección de Transporte y Logística,Dirección General de Cultura y Educación,Subsecretaría de Administración y Recursos Humanos,Resolución conjunta 33/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xAm3MbsR.pdf,31/01/2020,http://www.abc.gov.ar/,LOPEZ,Mauricio Gabriel ,Masculino,Resolución 56/2020 de la Dirección General de Cultura y Educación,https://normas.gba.gov.ar/documentos/xqzgADtj.pdf,28/01/2020
