unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Dirección de Movimientos de Fondos,Contaduría General de la Provincia,Dirección General de Contabilidad e Información,Resolución 241/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/241/378782,17/08/2023,https://www.cgp.gba.gov.ar/,LAPENTA,Federico Martín,Masculino,,,04/05/2023
Dirección de Costos,Contaduría General de la Provincia,Dirección General de Contabilidad e Información,Resolución 241/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/241/378782,17/08/2023,https://www.cgp.gba.gov.ar/,RONCALLO,Liliana Analía,Femenino,Decreto 1490/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/1490/379982,04/05/2023
DIRECCIÓN DEUDA PÚBLICA,Contaduría General de la Provincia,Dirección General de Contabilidad e Información,Decreto 2483/2001,https://normas.gba.gob.ar/documentos/x6N9mhgx.html,04/12/2001,https://www.cgp.gba.gov.ar/,,,,,,
DIRECCIÓN ANÁLISIS E INVESTIGACIÓN ECONÓMICO  FINANCIERA,Contaduría General de la Provincia,Dirección General de Contabilidad e Información,Decreto 2483/2001,https://normas.gba.gob.ar/documentos/x6N9mhgx.html,04/12/2001,https://www.cgp.gba.gov.ar/,,,,,,
DIRECCIÓN DE CONTABILIDAD CENTRALIZADA,Contaduría General de la Provincia,Dirección General de Contabilidad e Información,Decreto 2483/2001,https://normas.gba.gob.ar/ar-b/decreto/2001/2483/52958,04/12/2001,https://www.cgp.gba.gov.ar/,,,,,,
DIRECCIÓN REGISTRO GENERAL DE BIENES,Contaduría General de la Provincia,Dirección General de Contabilidad e Información,Decreto 2483/2001,https://normas.gba.gob.ar/ar-b/decreto/2001/2483/52958,04/12/2001,https://www.cgp.gba.gov.ar/, DUCKARDT,Marina,Femenino,Decreto 1588/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/1588/522438,
DIRECCIÓN CONTABILIDAD DE PRESUPUESTO,Contaduría General de la Provincia,Dirección General de Contabilidad e Información,Decreto 2483/2001,https://normas.gba.gob.ar/documentos/x6N9mhgx.html,04/12/2001,https://www.cgp.gba.gov.ar/,,,,,,
Dirección de Pagos de Áreas Sociales,Contaduría General de la Provincia,Dirección General de Autorizaciones de Pago,Resolución 241/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/241/378782,17/08/2023,https://www.cgp.gba.gov.ar/,SIROLLI,María José,Femenino,Decreto 742/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/742/437716,
Dirección de Pagos de Áreas Económicas de Producción y de Infraestructura y Servicios Públicos,Contaduría General de la Provincia,Dirección General de Autorizaciones de Pago,Resolución 241/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/241/378782,17/08/2023,https://www.cgp.gba.gov.ar/,PEREZ,Fabian Eduardo,Masculino,Decreto 26/2021,https://normas.gba.gob.ar/ar-b/decreto/2021/26/225123,
Dirección de Pagos de Áreas Institucionales y de Seguridad,Contaduría General de la Provincia,Dirección General de Autorizaciones de Pago,Resolución 241/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/241/378782,17/08/2023,https://www.cgp.gba.gov.ar/,,,,,,
Dirección de Dictámenes,Contaduría General de la Provincia,Dirección General de Dictámenes,Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,https://www.cgp.gba.gov.ar/,QUITEGUI,María del Rosario,Masculino,Decreto 1490/2023,https://normas.gba.gob.ar/ar-b/decreto/2023/1490/379982,04/05/2023
DIRECCIÓN DICTAMENES DE CONTRATACIONES,Contaduría General de la Provincia,Dirección General de Dictámenes,Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,https://www.cgp.gba.gov.ar/,,,,,,
DIRECCIÓN LEY DE OBRAS PÚBLICAS,Contaduría General de la Provincia,Dirección General de Dictámenes,Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,https://www.cgp.gba.gov.ar/,,,,,,
Coordinación del Sistema de Administración de Legajos y Certificaciones,Contaduría General de la Provincia,Dirección General de Procedimientos Especiales,Resolución 241/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/241/378782,17/08/2023,https://www.cgp.gba.gov.ar/,,,,,,
DIRECCIÓN SUMARIOS,Contaduría General de la Provincia,Dirección General de Procedimientos Especiales,Decreto 2483/2001,https://normas.gba.gob.ar/documentos/x6N9mhgx.html,04/12/2001,https://www.cgp.gba.gov.ar/,OCHOTORENA,Marcelo Adrián,Masculino,Decreto 131/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/131/493157,01/11/2024
DIRECCIÓN REGÍMENES DE PERSONAL  ,Contaduría General de la Provincia,Dirección General de Procedimientos Especiales,Decreto 2483/2001,https://normas.gba.gob.ar/documentos/x6N9mhgx.html,04/12/2001,https://www.cgp.gba.gov.ar/,ROMAN,Silvia Graciela,Femenino,Decreto 946/2024,https://normas.gba.gob.ar/ar-b/decreto/2024/946/440272,01/02/2024
CONTADOR/A DELEGADO I,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,MARTINEZ,María Paula,Femenino,Decreto 131/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/131/493157,
CONTADOR/A DELEGADO II,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,FUMA,Julián Amílcar,Masculino,Decreto 131/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/131/493157,
CONTADOR/A DELEGADO III,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,ANGILELLO,María Cecilia,Femenino,Decreto 131/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/131/493157,
CONTADOR/A DELEGADO IV,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,CAFFE, Hernán Daniel,Masculino,Decreto 131/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/131/493157,
CONTADOR/A DELEGADO V,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,GALPARSORO,Lucas,Masculino,Decreto 131/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/131/493157,
CONTADOR/A DELEGADO VI,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,https://www.cgp.gba.gov.ar/, GUTIERREZ CUELI,Jimena Melisa,Femenino,Decreto 388/2022,https://normas.gba.gob.ar/documentos/Bl6mdmcY.pdf,01/09/2021
CONTADOR/A DELEGADO VII,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,https://www.cgp.gba.gov.ar/,FALBO,María Silvina,Femenino,Decreto 388/2022,https://normas.gba.gob.ar/documentos/Bl6mdmcY.pdf,01/09/2021
CONTADOR/A DELEGADO VIII,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,ALBERCA,Andrea Fernanda,Femenino,,,
CONTADOR/A DELEGADO IX,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/, CHANTIRI,Vanesa,Femenino,Resolución 359/2022 de la Contaduría General de la Provincia,https://normas.gba.gob.ar/ar-b/resolucion/2022/359/333492,
CONTADOR/A DELEGADO X,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,TAVELLI,Alejandra Casimira,Femenino,Resolución 44/2022 de la Contaduría General de la Provincia,https://normas.gba.gob.ar/ar-b/resolucion/2022/44/280926,
CONTADOR/A DELEGADO XI,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,MARMORA,María Cecilia,Femenino,,,
CONTADOR/A DELEGADO XII,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,FRANCHI,Leonardo Agustín,Masculino,,,
 CONTADOR/A DELEGADO XIII,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,AGUGLIARIO,Mariela,Femenino,,,
CONTADOR/A DELEGADO XIV,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,ROMERO,Ignacio,Masculino,,,
CONTADOR/A DELEGADO XV,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,BLANCO,Carlos Martín,Masculino,,,
CONTADOR/A DELEGADO XVI,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,SERRA,Patricia María,Femenino,,,
CONTADOR/A DELEGADO XVII,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,CASTROGIOVANNI,Alicia,Femenino,,,
CONTADOR/A DELEGADO XVIII,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,PACHECO ,María de las Mercedes,Femenino,,,
CONTADOR/A DELEGADO XIX,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,TOSCANI,Mauro Hernán,Masculino,,,
CONTADOR/A DELEGADO XX,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,DI VECE,Diego Hernán,Masculino,,,
CONTADOR/A DELEGADO XXI,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,BRUNO,Jorgelina,Femenino,,,
CONTADOR/A DELEGADO XXII,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,ZAMPAGLIONE,Silvana Adorée,Femenino,,,
CONTADOR/A DELEGADO XXIII,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,LASCANO, Marisol Fabiana,Femenino,,,
CONTADOR/A DELEGADO XXIV,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,PAOLUCCI,Nicolás,Masculino,,,
CONTADOR/A DELEGADO XXV,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,PIETRANGELI,Matías Pedro,Masculino,,,
CONTADOR/A DELEGADO XXVI,Contaduría General de la Provincia,DIRECCIÓN DELEGACIONES (32),Resolución 116/2023 de la Contaduría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/116/357789,04/05/2023,http://www.cgp.gba.gov.ar/,DURRUTY,Rocío Elizabeth,Femenino,Decreto 3067/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/3067/557261,
