unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
SECRETARÍA LETRADA 1,Asesoría General de Gobierno,Asesoría Ejecutiva,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,http://www.asesoria.gba.gov.ar/,PUENTE,Matías Damián,Masculino,Decreto 1433/2018,https://normas.gba.gob.ar/documentos/BOgpLtyB.pdf,
SECRETARÍA LETRADA 2,Asesoría General de Gobierno,Asesoría Ejecutiva,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,https://www.asesoria.gba.gov.ar/,MAGNANI,Ana Karina,Femenino,Resolución 130/2025 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/ar-b/resolucion/2025/130/541920,01/10/2025
SECRETARÍA LETRADA 3,Asesoría General de Gobierno,Asesoría Ejecutiva,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,https://www.asesoria.gba.gov.ar/,PUENTE,Mariano,Masculino,Resolución 114/2025 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/ar-b/resolucion/2025/114/536603,11/08/2025
SECRETARÍA LETRADA 4,Asesoría General de Gobierno,Asesoría Ejecutiva,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,https://www.asesoria.gba.gov.ar/,FABRE ,María Carolina,Femenino,Resolución 162/2025 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/ar-b/resolucion/2025/162/554974,05/11/2025
SECRETARÍA LETRADA 5,Asesoría General de Gobierno,Asesoría Ejecutiva,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,https://www.asesoria.gba.gov.ar/,GALASSI,Juan Ignacio,Masculino,Decreto 1376/2019,https://normas.gba.gob.ar/documentos/05pnAnCj.pdf,01/09/2019
SECRETARÍA LETRADA 6,Asesoría General de Gobierno,Asesoría Ejecutiva,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,https://www.asesoria.gba.gov.ar/,MANSO,Mariana,Femenino,Resolución 70/2022 de la Asesoría General,https://normas.gba.gob.ar/documentos/VJ9ekYhm.pdf,11/05/2022
SECRETARÍA LETRADA 7,Asesoría General de Gobierno,Asesoría Ejecutiva,,,,https://www.asesoria.gba.gov.ar/,FIORINCINO,Verónica Mariana,Femenino,Resolución 10/2022 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/documentos/B1eY67hz.pdf,01/01/2022
DIRECCIÓN DE CONTABILIDAD Y SERVICIOS AUXILIARES,Asesoría General de Gobierno,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,http://www.asesoria.gba.gov.ar/,CICCONE,Alejandro German,Masculino,Resolución 16/2020 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/documentos/BE3jqZsn.pdf,15/04/2020
DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Asesoría General de Gobierno,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,http://www.asesoria.gba.gov.ar/,RIITANO,Santiago Nicolás,Masculino,Resolución 16/2020 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/documentos/BE3jqZsn.pdf,01/01/2020
DIRECCIÓN DE GESTIÓN TÉCNICA Y ADMINISTRATIVA,Asesoría General de Gobierno,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,http://www.asesoria.gba.gov.ar/,LOMBARDINI,Valentina,Femenino,Resolución 35/2020 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/documentos/04QkPptN.pdf,01/06/2020
DIRECCIÓN DE SERVICIOS DE COMUNICACIÓN E INFORMÁTICA,Asesoría General de Gobierno,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,http://www.asesoria.gba.gov.ar/,ARCURI,Víctor Daniel,Masculino,Resolución 35/2020 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/documentos/04QkPptN.pdf,01/06/2020
DIRECCIÓN DE PLANIFICACIÓN Y CONTROL DE GESTIÓN,Asesoría General de Gobierno,DIRECCIÓN GENERAL DE PLANIFICACIÓN Y DE INFORMACIÓN JURÍDICA,Decreto 967/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/967/509126,,http://www.asesoria.gba.gov.ar/,STREMIZ,Valentina,Femenino,Resolución 100/2026 de la Asesoría General de Gobierno,https://normas.gba.gob.ar/ar-b/resolucion/2026/100/608506,01/07/2026
DIRECCIÓN DE REUNIÓN Y SISTEMATIZACIÓN DE INFORMACIÓN JURÍDICA,Asesoría General de Gobierno,DIRECCIÓN GENERAL DE PLANIFICACIÓN Y DE INFORMACIÓN JURÍDICA,Decreto 967/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/967/509126,,http://www.asesoria.gba.gov.ar/,MAURO VELAZQUEZ,Benjamín ,Masculino,RESOLUCIÓN 37/2021 DE LA ASESORÍA GENERAL DE GOBIERNO,https://normas.gba.gov.ar/documentos/VWW26lfY.pdf,01/05/2021
Departamento Académico,Asesoría General de Gobierno,ESCUELA DE ABOGACÍA DE LA ADMINISTRACIÓN PÚBLICA PROVINCIAL,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Técnico Administrativo,Asesoría General de Gobierno,ESCUELA DE ABOGACÍA DE LA ADMINISTRACIÓN PÚBLICA PROVINCIAL,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Dirección Provincial de la Escuela de Abogacía de la Administración Pública Provincial,Asesoría General de Gobierno,ESCUELA DE ABOGACÍA DE LA ADMINISTRACIÓN PÚBLICA PROVINCIAL,Decreto 967/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/967/509126,,"",,,,,,
DIRECCIÓN DE RELACIONES INSTITUCIONALES,Asesoría General de Gobierno,Dirección Provincial de Relaciones Institucionales ,Decreto 967/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/967/509126,,http://www.asesoria.gba.gov.ar/,CARDENAS,María Florencia ,Femenino,Resolución 73/2023 de la Asesoría General,https://normas.gba.gob.ar/ar-b/resolucion/2023/73/372160,01/06/2023
RELATORES JEFES RELATORES DELEGADOS,Asesoría General de Gobierno,SECRETARÍA LETRADA 1,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Subdirección de Contabilidad y Servicios Auxiliares,Asesoría General de Gobierno,DIRECCIÓN DE CONTABILIDAD Y SERVICIOS AUXILIARES,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,http://www.asesoria.gba.gov.ar/,,,,,,
"Departamento Administrativo, Legajo y Control de Asistencia ",Asesoría General de Gobierno,DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento de Planteles Básicos y Carrera Administrativa,Asesoría General de Gobierno,DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Mesa de Entrada,Asesoría General de Gobierno,DIRECCIÓN DE GESTIÓN TÉCNICA Y ADMINISTRATIVA,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Gestión Técnica  y Administrativa,Asesoría General de Gobierno,DIRECCIÓN DE GESTIÓN TÉCNICA Y ADMINISTRATIVA,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Soporte Técnico,Asesoría General de Gobierno,DIRECCIÓN DE SERVICIOS DE COMUNICACIÓN E INFORMÁTICA,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Infraestructura  de Redes y Servicios,Asesoría General de Gobierno,DIRECCIÓN DE SERVICIOS DE COMUNICACIÓN E INFORMÁTICA,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Programación,Asesoría General de Gobierno,DIRECCIÓN DE SERVICIOS DE COMUNICACIÓN E INFORMÁTICA,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Planificación y Gestión de Calidad,Asesoría General de Gobierno,DIRECCIÓN DE PLANIFICACIÓN Y CONTROL DE GESTIÓN,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Control de Gestión,Asesoría General de Gobierno,DIRECCIÓN DE PLANIFICACIÓN Y CONTROL DE GESTIÓN,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Subdirección de Sistematización de Información Jurídica,Asesoría General de Gobierno,DIRECCIÓN DE REUNIÓN Y SISTEMATIZACIÓN DE INFORMACIÓN JURÍDICA,Decreto 774/2021,https://normas.gba.gov.ar/documentos/BLqgWvcM.pdf,22/09/2021,http://www.asesoria.gba.gov.ar/,,,,,,
Dirección de Gestión Académica,Asesoría General de Gobierno,Dirección Provincial de la Escuela de Abogacía de la Administración Pública Provincial,Decreto 967/2025,https://normas.gba.gob.ar/ar-b/decreto/2025/967/509126,,https://www.asesoria.gba.gov.ar/,,,,,,
Departamento Comunicación Institucional,Asesoría General de Gobierno,DIRECCIÓN DE RELACIONES INSTITUCIONALES,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
RELATORES ADJUNTOS,Asesoría General de Gobierno,RELATORES JEFES RELATORES DELEGADOS,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Contable y Presupuesto,Asesoría General de Gobierno,Subdirección de Contabilidad y Servicios Auxiliares,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Tesorería,Asesoría General de Gobierno,Subdirección de Contabilidad y Servicios Auxiliares,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Liquidaciones,Asesoría General de Gobierno,Subdirección de Contabilidad y Servicios Auxiliares,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Servicios Auxiliares y Automotor,Asesoría General de Gobierno,Subdirección de Contabilidad y Servicios Auxiliares,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Compras,Asesoría General de Gobierno,Subdirección de Contabilidad y Servicios Auxiliares,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
Departamento Información Jurídica,Asesoría General de Gobierno,Subdirección de Sistematización de Información Jurídica,Decreto 235/2020,https://normas.gba.gob.ar/documentos/05pAnLUj.pdf,14/04/2020,http://www.asesoria.gba.gov.ar/,,,,,,
