unidad,jurisdiccion_nombre,responde_a,unidad_fundamento,unidad_fundamento_enlace,unidad_fundamento_publicacion,unidad_enlace,autoridad_apellido,autoridad_nombre,autoridad_genero,autoridad_fundamento,autoridad_fundamento_enlace,autoridad_fecha_inicio
Dirección Provincial de Transporte de Pasajeros ,Ministerio de Transporte,Subsecretaría de Transporte Terrestre,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,MALDONADO,Gonzalo Ezequiel,Masculino,Resolución 95/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/xpqPnJtP.pdf,03/01/2022
Dirección de Vialidad,Ministerio de Infraestructura y Servicios Públicos,Subsecretaría de Transporte Terrestre,Decreto 3501/1994,http://www.gob.gba.gov.ar/legislacion/legislacion/94-3501.html,06/12/1994,https://www.gba.gob.ar/infraestructura,PERERA,Esteban Andrés ,Masculino,Decreto 1481/2018,http://www.gob.gba.gov.ar/intranet/digesto/PDF/D1481-18.pdf,15/11/2018
DIRECCIÓN PROVINCIAL DE TRANSPORTE DE CARGAS,Ministerio de Transporte,Subsecretaría de Transporte Terrestre,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,BETTILI,Miguel Ángel,Masculino,Resolución 92/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/VJ9e7Mhm.pdf,03/01/2022
DIRECCIÓN PROVINCIAL DE APTITUD PSICOFÍSICA PARA CONDUCTORES DEL TRANSPORTE PÚBLICO,Ministerio de Transporte,Subsecretaría de Transporte Terrestre,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,MASELLI ,Santiago Andrés,Masculino,Resolución 268/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/268/539939,05/09/2025
DIRECCIÓN PROVINCIAL DE POLÍTICAS DE TRANSPORTE SOSTENIBLE,Ministerio de Transporte,Subsecretaría de Transporte Terrestre,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,DIAZ,Esteban Raúl,Masculino,Resolución 89/2024 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2024/89/426792,01/02/2024
DIRECCIÓN PROVINCIAL DE VERIFICACIÓN TÉCNICA VEHICULAR ,Ministerio de Transporte,Subsecretaría de Transporte Terrestre,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,GONZALEZ,Damián Alfredo,Masculino,Resolución 47/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/47/491299,07/01/2025
Dirección Provincial de Fiscalización del Transporte,Ministerio de Infraestructura y Servicios Públicos,Subsecretaría de Transporte,Decreto 36/2020,https://normas.gba.gov.ar/documentos/B3zE7ZU7.pdf,29/01/2020,https://www.gba.gob.ar/infraestructura,_____,_,Masculino,,,
Dirección Provincial de Transporte,Ministerio de Infraestructura y Servicios Públicos,Subsecretaría de Transporte,Decreto 36/2020,https://normas.gba.gov.ar/documentos/B3zE7ZU7.pdf,29/01/2020,https://www.gba.gob.ar/infraestructura,_____,_,Masculino,,,
Dirección Provincial de Gestión de Compensaciones al Transporte,Ministerio de Infraestructura y Servicios Públicos,Subsecretaría de Transporte,Decreto 36/2020,https://normas.gba.gov.ar/documentos/B3zE7ZU7.pdf,29/01/2020,https://www.gba.gob.ar/infraestructura,_____,_,Masculino,,,
Dirección de Planificación del Transporte,Ministerio de Infraestructura y Servicios Públicos,Subsecretaría de Transporte,Decreto 36/2020,https://normas.gba.gov.ar/documentos/B3zE7ZU7.pdf,29/01/2020,https://www.gba.gob.ar/infraestructura,_____,_,Masculino,,,
Ente Regulatorio de Verificación Técnica Vehicular,Ministerio de Infraestructura y Servicios Públicos,Subsecretaría de Transporte,Decreto 36/2020,https://normas.gba.gov.ar/documentos/B3zE7ZU7.pdf,29/01/2020,"",_____,_,Masculino,,,
ENTE REGULADOR DEL SERVICIO DE EXÁMEN PSICOFÍSICO DE LOS CONDUTORES DE VEHÍCULOS DE TRANSPORTE PÚBLICO ,Ministerio de Infraestructura y Servicios Públicos,Subsecretaría de Transporte,Decreto 36/2020,https://normas.gba.gov.ar/documentos/B3zE7ZU7.pdf,29/01/2020,"",_____,_,Masculino,Resolución 241/2021 del Ministerio de Infraestructura y Servicios Públicos,https://normas.gba.gob.ar/documentos/xDyG7gTK.pdf,
Dirección Provincial de Licencias de Conducir y Antecedentes de Tránsito,Ministerio de Transporte,SUBSECRETARÍA DE POLÍTICA Y SEGURIDAD VIAL,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",MIGLIAVACCA,Lucas Roberto,Masculino,Resolución 137/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/VJ9z2Zim.pdf,
Dirección Provincial de Observatorio Vial,Ministerio de Transporte,SUBSECRETARÍA DE POLÍTICA Y SEGURIDAD VIAL,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",COUDANNES,Carlos Facundo,Masculino,Resolución 88/2022 del Ministerio de Transporte,084KoQtm,
Dirección Provincial de Fiscalización y Control del Tránsito y la Seguridad Vial ,Ministerio de Transporte,SUBSECRETARÍA DE POLÍTICA Y SEGURIDAD VIAL,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"", VAZQUEZ,Cristián Maximiliano,Masculino,Resolución 17/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/17/487583,01/01/2025
DIRECCIÓN PROVINCIAL DE APOYO Y COORDINACIÓN TÉCNICO ADMINISTRATIVA,Ministerio de Transporte,SUBSECRETARÍA DE POLÍTICA Y SEGURIDAD VIAL,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",ORZALI,Jorge Leopoldo,Masculino,Resolución 11/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/11/485030,10/01/2025
DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Ministerio de Transporte,"Subsecretaría Técnica, Administrativa y Legal",Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",CLUA,Martín,Masculino,Resolución 14/2024 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2024/14/411865,
DIRECCIÓN GENERAL TÉCNICA Y LEGAL  ,Ministerio de Transporte,"Subsecretaría Técnica, Administrativa y Legal",Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",MORO,Analía Verónica,Femenino,Resolución 16/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/16/486757,03/01/2025
DIRECCIÓN PROVINCIAL DE CONTRALOR DEL TRANSPORTE FLUVIAL DE PASAJEROS,Ministerio de Transporte,SUBSECRETARÍA DE TRANSPORTE AÉREO Y FLUVIAL,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",FRAGA,Diego Ricardo,Masculino,Resolución 151/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/151/516573,01/05/2025
DIRECCIÓN PROVINCIAL DE CONTRALOR DEL TRANSPORTE AÉREO,Ministerio de Transporte,SUBSECRETARÍA DE TRANSPORTE AÉREO Y FLUVIAL,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",CAPRIOLI,Silvio Maximiliano,Masculino,Resolución 151/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/151/516573,01/05/2025
DIRECCIÓN PROVINCIAL DE PROMOCIÓN Y COORDINACIÓN DEL TRANSPORTE AÉREO Y FLUVIAL,Ministerio de Transporte,SUBSECRETARÍA DE TRANSPORTE AÉREO Y FLUVIAL,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",LARROUDE,María de los Ángeles,Femenino,Resolución 70/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/xAA3EKiR.pdf,01/05/2022
Dirección Provincial de Compensaciones al Transporte,Ministerio de Transporte,SUBSECRETARÍA DE ARTICULACIÓN INTERJURISDICCIONAL DEL TRANSPORTE,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",BRITOS,Gastón Leandro ,Masculino,Resolución 132/2020 del Ministerio de Infraestructura y Servicios Públicos,https://normas.gba.gob.ar/documentos/BdaXa8sO.pdf,11/12/2019
DIRECCIÓN PROVINCIAL DE COORDINACIÓN DEL TRANSPORTE,Ministerio de Transporte,SUBSECRETARÍA DE ARTICULACIÓN INTERJURISDICCIONAL DEL TRANSPORTE,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",MARTINEZ NOVARA,María Ercilia,Femenino,Resolución 91/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/xAA4L1hR.pdf,03/01/2022
DIRECCIÓN PROVINCIAL DE PLANIFICACIÓN Y POLÍTICA ECONÓMICA DEL TRANSPORTE,Ministerio de Transporte,SUBSECRETARÍA DE ARTICULACIÓN INTERJURISDICCIONAL DEL TRANSPORTE,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",GALLARDO,Jonatan Ezequiel,Masculino,Resolución 82/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/Bl6Pb9tY.pdf,03/01/2022
DIRECCIÓN PROVINCIAL DE POLÍTICAS DE GÉNERO Y ESTRATEGIAS INCLUSIVAS,Ministerio de Transporte,SUBSECRETARÍA DE ARTICULACIÓN INTERJURISDICCIONAL DEL TRANSPORTE,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",BOTTI,Sibila Beatriz,Femenino,Resolución 73/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/73/496722,01/02/2025
DIRECCIÓN PROVINCIAL DE POLÍTICAS EDUCATIVAS DE PREVENCIÓN,Ministerio de Transporte,SUBSECRETARÍA DE ARTICULACIÓN INTERJURISDICCIONAL DEL TRANSPORTE,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",_____,_,Masculino,,,
Dirección de Control Técnico,Ministerio de Transporte,Dirección Provincial de Fiscalización del Transporte,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,WAJNCER,Ezequiel David,Masculino,Resolución 336/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/336/494795,01/12/2025
Dirección de Reclamos y Solicitudes,Ministerio de Transporte,Dirección Provincial de Fiscalización del Transporte,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,BELLOMO,Ricardo Daniel ,Masculino,Resolución 109/2024 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2024/109/434246,15/03/2024
Dirección de Transporte Automotor de Pasajeros,Ministerio de Transporte,Dirección Provincial de Transporte de Pasajeros ,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,BERTERRETCHE ,Belén,Femenino,Resolución 146/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/146/513728,
Dirección de Permisos y Habilitaciones de Transporte de Pasajeros,Ministerio de Transporte,Dirección Provincial de Transporte de Pasajeros ,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,HUERGO,Guillermo Jorge Federico,Masculino,Resolución 92/2024 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2024/92/428215,08/04/2024
DIRECCIÓN DE TRANSPORTE FERROVIARIO DE PASAJEROS,Ministerio de Transporte,Dirección Provincial de Transporte de Pasajeros ,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,ASTUTI,Pablo Eduardo ,Masculino,Resolución 146/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/146/513728,
Administración General,Ministerio de Infraestructura y Servicios Públicos,Dirección de Vialidad,Decreto 3501/1994,http://www.gob.gba.gov.ar/legislacion/legislacion/94-3501.html,06/12/1994,https://www.gba.gob.ar/infraestructura,CAMPOS,Mariano Daniel ,Masculino,Decreto 1556/2016,http://www.gob.gba.gov.ar/intranet/digesto/PDF/D1556-16.pdf,11/12/2015
Sub Administración General (Vialidad),Ministerio de Infraestructura y Servicios Públicos,Dirección de Vialidad,Decreto 3501/1994,http://www.gob.gba.gov.ar/legislacion/legislacion/94-3501.html,06/12/1994,https://www.gba.gob.ar/infraestructura,TORRONTEGUI,Gustavo Rafael,Masculino,Decreto 62/2019,http://www.gob.gba.gov.ar/intranet/digesto/PDF/D0062-19.pdf,15/11/2018
DIRECCIÓN DE PERMISOS Y HABILITACIONES DE TRANSPORTE DE CARGAS,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE TRANSPORTE DE CARGAS,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,ORTIZ,Pablo Jorge,Masculino,Resolución 177/2022 - Ministerio de Transporte,https://normas.gba.gob.ar/documentos/Be4oE9Cj.pdf,26/09/2022
DIRECCIÓN DE TRANSPORTE AUTOMOTOR DE CARGAS,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE TRANSPORTE DE CARGAS,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,ZARBO,Jorge Alberto,Masculino,Resolución 177/2022 - Ministerio de Transporte,https://normas.gba.gob.ar/documentos/Be4oE9Cj.pdf,26/09/2022
DIRECCIÓN DE TRANSPORTE FERROVIARIO DE CARGAS ,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE TRANSPORTE DE CARGAS,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,AVELENDA CALAFATI,Santiago,Masculino,Resolución 161/2024 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2024/161/444767,01/07/2024
DIRECCIÓN DE COORDINACIÓN DEL SERVICIO DE EVALUACIÓN PSICOFÍSICA,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE APTITUD PSICOFÍSICA PARA CONDUCTORES DEL TRANSPORTE PÚBLICO,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,GIUFFRIDA,Carlos Ezequiel,Masculino,Resolución 200/2024 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2024/200/454166,
DIRECCIÓN DE CONTRALOR Y MONITOREO DE EVALUACIÓN PSICOFÍSICA,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE APTITUD PSICOFÍSICA PARA CONDUCTORES DEL TRANSPORTE PÚBLICO,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,DE STEFANO, Andrés Alejandro ,Masculino,Resolución 45/2026 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2026/45/569010,11/12/2025
DIRECCIÓN DE DESARROLLO SOSTENIBLE DEL TRANSPORTE,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE POLÍTICAS DE TRANSPORTE SOSTENIBLE,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,_____,_,Masculino,,,
DIRECCIÓN DE PROYECTOS ESTRATÉGICOS,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE POLÍTICAS DE TRANSPORTE SOSTENIBLE,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,CARBALLIDO,Carlos Alberto,Masculino,Resolución 56/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/56/492639,20/01/2025
DIRECCIÓN DE APOYO LEGAL Y TÉCNICO ADMINISTRATIVO,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE VERIFICACIÓN TÉCNICA VEHICULAR ,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,HASPERUE,María del Pilar,Femenino,Resolución 76/2024 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2024/76/423979,
DIRECCIÓN DE PLANIFICACIÓN Y COORDINACIÓN DEL SERVICIO,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE VERIFICACIÓN TÉCNICA VEHICULAR ,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,ALBERTI,María Estefanía,Femenino,Resolución 142/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/Be46WjUj.pdf,01/07/2022
DIRECCIÓN DE FISCALIZACIÓN Y CONTROL,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE VERIFICACIÓN TÉCNICA VEHICULAR ,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,https://www.gba.gob.ar/transporte,_____,_,Masculino,,,
Dirección de Coordinación del Transporte,Ministerio de Infraestructura y Servicios Públicos,Dirección Provincial de Transporte,Decreto 36/2020,https://normas.gba.gov.ar/documentos/B3zE7ZU7.pdf,29/01/2020,https://www.gba.gob.ar/infraestructura,_____,_,Masculino,,,
Dirección de Articulación Informática,Ministerio de Infraestructura y Servicios Públicos,Dirección Provincial de Transporte,Decreto 36/2020,https://normas.gba.gov.ar/documentos/B3zE7ZU7.pdf,29/01/2020,https://www.gba.gob.ar/infraestructura,_____,_,Masculino,,,
DIRECCIÓN DE LICENCIAS DE CONDUCIR,Ministerio de Transporte,Dirección Provincial de Licencias de Conducir y Antecedentes de Tránsito,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"","_,_","_,_",Femenino,,,
DIRECCIÓN DE ANTECEDENTES E INHABILITADOS,Ministerio de Transporte,Dirección Provincial de Licencias de Conducir y Antecedentes de Tránsito,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",ANGELETTI ALVAREZ,María Laura,Femenino,Resolución 182/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/182/522187,
DIRECCIÓN DE ESTADÍSTICA VIAL,Ministerio de Transporte,Dirección Provincial de Observatorio Vial,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"", ROSSI,Claudia Susana,Femenino,Resolución 183/2024 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2024/183/448431,01/07/2024
DIRECCIÓN DE CAPACITACIÓN Y ENLACE COMUNITARIO,Ministerio de Transporte,Dirección Provincial de Observatorio Vial,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",DIAZ,María Guillermina,Femenino,Resolución 136/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/0Z6mZAsq.pdf,
DIRECCIÓN DE FISCALIZACIÓN Y CONTROL DEL TRÁNSITO Y LA SEGURIDAD VIAL,Ministerio de Transporte,Dirección Provincial de Fiscalización y Control del Tránsito y la Seguridad Vial ,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",VECCHI,Nicolás,Masculino,Resolución 340/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/340/551420,06/11/2025
JUZGADOS ADMINISTRATIVOS DE INFRACCIONES DE TRÁNSITO PROVINCIAL (I A XIII),Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE APOYO Y COORDINACIÓN TÉCNICO ADMINISTRATIVA,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",,,,,,
DIRECCIÓN DE APOYO ADMINISTRATIVO,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE APOYO Y COORDINACIÓN TÉCNICO ADMINISTRATIVA,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",_____,_,Masculino,,,
DIRECCIÓN DE COORDINACIÓN Y ORGANIZACIÓN DE LA JUSTICIA ADMINISTRATIVA DE INFRACCIONES DE TRÁNSITO PROVINCIAL,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE APOYO Y COORDINACIÓN TÉCNICO ADMINISTRATIVA,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",GUAGNINI,Natalia,Femenino,Resolución 182/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/182/522187,
DIRECCIÓN DE INFORMÁTICA Y TECNOLOGÍA,Ministerio de Transporte,DIRECCIÓN PROVINCIAL DE APOYO Y COORDINACIÓN TÉCNICO ADMINISTRATIVA,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",GUARINO,Pablo Hernán,Masculino,Resolución 90/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/90/500359,01/03/2025
DIRECCIÓN DE CONTABILIDAD ,Ministerio de Transporte,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",ARIBE PERUZZO,Margarita,Femenino,Resolución 269/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/269/539948,01/09/2025
DIRECCIÓN DE PRESUPUESTO,Ministerio de Transporte,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",VERDUGO ,Francisco Tomás,Femenino,Resolución 373/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/373/555784,15/12/2025
"DIRECCIÓN DE COMPRAS, CONTRATACIONES Y SUMINISTROS",Ministerio de Transporte,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",ROMERO,Ailín Isabel,Femenino,Resolución 241/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/241/534416,01/09/2025
DIRECCIÓN DE TESORERÍA,Ministerio de Transporte,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",LARROUDE,María Juliana,Femenino,Resolución 269/2025 del Ministerio de Transporte,https://normas.gba.gob.ar/ar-b/resolucion/2025/269/539948,26/09/2025
DIRECCIÓN DELEGADA DE LA DIRECCIÓN PROVINCIAL DE PERSONAL,Ministerio de Transporte,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,Decreto 382/2022,https://normas.gba.gob.ar/documentos/0zlM2jtX.pdf,12/05/2022,"",SCHMITZ,Julieta Loreley,Femenino,Resolución 75/2022 del Ministerio de Transporte,https://normas.gba.gob.ar/documentos/xbMbJ5up.pdf,01/04/2022
